"1047",5.834,315.26484,"Unknown","[M+H]+","null","0.32","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1047","0","0.00","null","null","null","null","null","null","null","17839.80","Pd_dSRF_2_Y-C2_1_3856","315.26483:63900 316.26950:12072 317.27417:0","84.08099:730 129.10292:922 130.08689:600 147.11281:518 151.14879:128",0,0,0,0,56882,52340,59486,71140,92228,44486,87038,81277,46826,46739,59186,53506,207664,219185,213054,227401,283091,307928,264525,288808,250820,251644,280034,242678,"0","157831.858971354","0","100494.929606729"
"1048",1.593,315.68229,"Unknown","[M+H]+","null","0.82","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1048","0","0.00","null","null","null","null","null","null","null","21899.84","Pd_Pd_3_Y-B3_1_3861","315.68228:55900 316.68695:0 317.69162:0","69.07015:116 70.06529:100 72.08172:148 84.04457:294 86.09699:294 88.04025:206 101.07799:156 112.11122:166 116.07085:116 130.05065:266 131.05445:138 142.08583:502 147.07777:208 187.10817:766 225.17243:164 239.14932:254 242.19688:122 260.16171:156",0,0,0,0,248541,0,232730,302372,377606,272307,358632,337594,242673,250381,317955,285951,388102,355521,343949,416209,355661,448216,407901,420381,396612,371989,463329,388305,"0","332621.551290365","0","96913.0430066359"
"1053",7.044,316.24834,"Unknown","[M+H]+","null","0.79","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1053","0","0.00","null","null","null","null","null","null","null","50932.31","Pd_dPPS_4_Y-C8_1_3871","316.24835:207850 317.25302:0 318.25769:0","83.08659:516 86.09669:5292 87.09984:214 97.06587:152 97.10195:128 109.10060:110 111.08025:116 121.10211:224 125.09668:132 125.13517:120 130.08420:124 132.10176:3470 133.10378:130 149.13307:684 167.14391:130 252.22937:132",0,0,0,0,661624,599439,619173,629401,711921,347959,668188,693431,494998,528525,515979,553525,913213,896552,890389,952298,780242,803776,821691,774816,777242,749718,775840,729925,"0","703744.412148438","0","149104.376960238"
"1057",4.926,317.20775,"Unknown","[M+H]+","null","0.25","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1057","0","0.00","null","null","null","null","null","null","null","12777.52","Pd_Bs_1_Y-B5_1_3848","317.20773:44860 318.21240:0 319.21707:0","83.08530:264 87.05567:356 88.04018:1006 93.06965:174 97.06465:128 107.08580:196 133.06172:2294 149.13349:572 167.14266:306 236.16439:130 254.17617:260",0,0,0,0,100769,95054,119132,124743,257397,163126,235958,226326,136483,158394,163641,130540,82099,124871,131453,102012,149066,154476,157516,155964,163288,145288,189958,160865,"0","151184.199242187","0","43064.1219384955"
"1067",2.858,318.13054,"Unknown","[M+3ACN+2H]2+","null","0.29","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1067","0","0.00","null","null","null","null","null","null","null","14366.28","Pd_Pd_4_Y-B4_1_3868","318.12961:21294 319.13428:0 320.13894:0","132.06502:98",33237,0,0,0,185429,0,524507,552674,447418,184986,385054,373820,296550,347471,281872,271108,407643,428439,413505,449039,320722,359348,332772,430863,427376,231172,424507,327452,"8309.34125","350155.366856771","16618.6825","119895.079556413"
"1070",1.387,318.1663,"Unknown","[M+H]+","null","0.79","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1070","0","0.00","null","null","null","null","null","null","null","24009.59","Pd_Pd_3_Y-B3_1_3861","318.16629:63342 319.17096:0 320.17563:0","null",0,0,25027,0,340056,34724,464302,578860,514046,311562,459343,326851,371337,390774,547849,474645,450723,545478,490757,593404,610731,485397,580953,515118,688167,687085,844550,671490,"6256.8380734375","499091.75266875","12513.676146875","161432.139236282"
"1071",4.51,318.18182,"Unknown","[M+2ACN+H]+","null","0.64","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1071","0","0.00","null","null","null","null","null","null","null","13084.63","Pd_dSRF_2_Y-C2_1_3856","318.18182:40464 319.18649:0 320.19116:0","null",0,3983,0,0,214388,144820,211401,267794,247205,157834,186743,186584,212283,202700,238829,236137,217257,241070,202647,250703,228400,339693,208305,308477,320855,252336,287152,237095,"995.657250000002","233362.820117187","1991.3145","47380.6561939668"
"1079",3.807,320.16066,"Unknown","[M+H]+","null","0.82","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1079","0","0.00","null","null","null","null","null","null","null","159077.30","Pd_001srf_4_Y-D8_1_3873","320.16064:386556 321.16531:0 322.16998:0","70.06542:2026 71.06905:44 76.03995:44 84.04450:62 120.08118:132 127.08651:4174 128.07208:44 128.09068:162 129.10433:44 132.10358:46 153.01741:44 155.08144:1410 156.08273:110 166.08742:98 201.14581:52 217.13393:50 229.14369:44 256.13640:48 263.12299:52 263.14021:1004 264.14613:136 274.15430:52 284.13563:50 303.13249:168 320.16670:70",263641,286689,207434,89375,3162897,247365,3302535,3449458,2893941,1726793,2839309,2615453,2546112,2562402,2634368,2608576,2317891,2275202,2207968,2302638,1810405,2188626,1973243,1889476,2839491,2784651,3161463,2883161,"211784.612546875","2467642.75415625","88133.7944030975","664727.163569582"
"1097",6.429,323.19467,"Unknown","[M+H]+","null","0.86","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1097","0","0.00","null","null","null","null","null","null","null","254094.10","Pd_Pd_3_Y-B3_1_3861","323.19467:898222 324.19934:0 325.20401:0","72.08428:30 138.01724:40 155.04154:488 175.10961:32 199.05325:26 234.18585:34 306.16541:146 323.05502:22 323.16455:34 323.19287:292 323.21070:26",0,0,0,0,3036605,2552070,3123822,2958773,4303965,2101471,4155849,3938558,2686669,2815576,2888784,2953486,3829472,3674453,3897889,3996228,3505192,4036631,3352645,3796758,4471213,3952389,4414901,4096168,"0","3522481.9226224","0","654224.57194254"
"1106",4.156,325.13987,"Unknown","[M+H]+","null","0.79","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1106","0","0.00","null","null","null","null","null","null","null","38871.29","Pd_Pd_3_Y-B3_1_3861","325.13986:149246 326.14453:0 327.14920:0","81.03337:130 117.05567:184 120.08089:168 156.07226:104 175.08814:374 191.08223:2014 192.08582:212 307.12918:546",0,0,0,0,439164,453295,484846,502328,549830,347220,542779,448919,516573,499490,555523,521820,534526,528948,510066,557684,537213,545972,510464,534260,656888,658054,666843,622153,"0","530202.508260416","0","72506.702978607"
"1113",7.417,325.27193,"Unknown","[M+H]+","null","0.04","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1113","0","0.00","null","null","null","null","null","null","null","11140.00","Pd_Bs_4_Y-B8_1_3869","325.27194:28142 326.27661:5158 327.28128:0","null",0,0,0,0,17658,28002,20899,26075,130616,86965,138898,165962,53834,41461,57797,68065,58707,62367,58602,49821,61569,76501,57766,68095,39344,42327,48238,33094,"0","62194.2641302083","0","36747.4798496603"
"1116",1.346,326.1329,"Unknown","[M+Na]+","null","0.07","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1116","0","0.00","null","null","null","null","null","null","null","14168.19","Pd_dSRF_1_Y-C1_1_3849","326.13290:26754 327.13757:0 328.14224:0","null",0,19889,10168,0,177866,14920,226586,171530,270157,190820,224500,267356,278075,212498,228763,254097,248469,275855,246268,260834,272950,245213,230310,265124,239965,224455,297120,257028,"7514.2671984375","232531.596825","9541.2857425594","56090.6692293255"
"1119",2.466,326.2078,"Unknown","[M+H]+","null","0.32","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1119","0","0.00","null","null","null","null","null","null","null","13796.68","Pd_Pd_3_Y-B3_1_3861","326.20779:19510 327.21246:0 328.21713:0","70.06618:122 229.15509:836 229.16732:118",330,14550,22566,0,368886,0,362836,378462,433234,231403,383617,304706,303439,370234,347117,262882,274420,335184,310554,271168,281928,353235,196615,290112,510652,426921,562946,377020,"9361.610703125","330732.116270833","11113.0649556915","108854.372032963"
"1121",1.473,327.17922,"Unknown","[M+H]+","null","0.71","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1121","0","0.00","null","null","null","null","null","null","null","17385.90","Pd_dSRF_3_Y-C3_1_3863","327.17950:31582 328.18417:0 329.18884:0","74.05992:162 84.04887:98 101.07257:124 136.07600:302 187.14471:124",0,0,0,0,263688,0,227114,241561,327361,201417,274940,222680,149976,136681,186466,118183,313210,271369,269716,304086,290878,317699,245222,288946,363522,306707,369019,333228,"0","250986.260144271","0","85969.2004454889"
"1127",3.977,327.67687,"Unknown","[M+2H]2+","null","0.04","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1127","0","0.00","null","null","null","null","null","null","null","44109.38","Pd_001srf_2_Y-D6_1_3859","327.67688:120480 328.68155:0 329.68622:0","null",4354,5050,4607,4994,808655,570327,28547,37442,21521,353599,25598,30071,40874,42588,515394,11777,535333,12061,21980,453059,9508,11767,25424,440624,15513,7677,23661,9756,"4751.104015625","168864.729760417","330.1886310468","245109.178556822"
"1131",4.21,328.18714,"Unknown","[M+H]+","null","0.86","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1131","0","0.00","null","null","null","null","null","null","null","35708.88","Pd_Bs_1_Y-B5_1_3848","328.18713:144168 329.19180:0 330.19647:0","70.06544:5496 71.06920:124 86.09587:132 100.03856:112 127.08875:150 132.10127:162 155.08161:170 169.09753:266 183.14881:638 184.15182:106 197.09200:1012 198.08861:98 229.15460:5552",21360,11873,0,5604,569649,582442,652624,529822,978035,443648,819267,702568,739969,763903,668826,720269,513929,503310,563922,465989,534896,520524,506842,582395,550601,569639,579455,498235,"9709.20592187501","606698.209921875","9156.76232050719","126690.293955657"
"1134",3.874,328.22367,"Unknown","[M+H]+","null","0.86","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1134","0","0.00","null","null","null","null","null","null","null","23629.98","Pd_Pd_3_Y-B3_1_3861","328.22366:55332 329.22833:0 330.23300:0","null",8266,0,0,0,440415,544252,518056,559366,438950,285031,424087,352767,383076,429306,416256,428148,387293,428775,399787,409625,346284,479497,339306,430832,606418,589033,735435,580092,"2066.3881875","456336.870208333","4132.776375","102906.768128686"
"1136",4.029,329.15022,"Unknown","[M+H]+","null","0.64","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1136","0","0.00","null","null","null","null","null","null","null","13614.24","Pd_Pd_1_Y-B1_1_3847","329.15021:64198 330.15488:0 331.15954:0","null",4539,0,0,4353,143683,102795,162129,207551,187507,136387,153761,139200,134885,118643,156392,162644,129992,142618,141634,171144,160159,245203,170389,216629,282525,212659,277972,206264,"2222.90915625","173448.542065104","2567.92493116589","47407.6125120803"
"1139",7.12,329.24392,"Unknown","[M+H]+","null","0.36","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1139","0","0.00","null","null","null","null","null","null","null","12529.86","Pd_dPPS_2_Y-C6_1_3857","329.24393:51172 330.24859:0 331.25326:0","83.08653:174 85.10129:128 87.05554:162 88.03971:126 123.11826:196 133.06207:702 197.19088:276 214.21723:198",0,0,0,0,230530,210501,205155,207705,161100,89959,158231,172620,138072,140792,136108,154431,238957,231323,238439,227663,150364,149777,145271,142341,173806,187773,179602,185669,"0","177341.268934896","0","39522.5297108613"
"1141",4.18,330.23936,"Unknown","[2M+NH4]+","null","0.32","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1141","0","0.00","null","null","null","null","null","null","null","13092.63","Pd_Pd_1_Y-B1_1_3847","330.23935:58760 331.24402:0 332.24868:0","null",0,7696,0,0,104674,116792,126081,153949,169139,117595,108490,118728,75661,112141,131837,144567,131387,143902,134506,127824,142704,224956,156178,223866,295356,189401,247781,185274,"1924.0090625","153449.493565104","3848.018125","51356.9098197501"
"1156",1.467,332.18224,"Unknown","[M+H]+","null","0.25","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1156","0","0.00","null","null","null","null","null","null","null","15158.93","Pd_Pd_3_Y-B3_1_3861","332.18225:23224 333.18692:0 334.19159:0","null",0,0,0,0,162540,9314,218843,261846,224901,143434,216727,174496,152878,168892,214555,190220,224033,228567,219938,249813,215644,282998,213529,283206,307312,274221,332510,289353,"0","219157.1389","0","66744.7721490894"
"1157",4.38,332.21841,"Unknown","[M+H]+","null","0.82","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1157","0","0.00","null","null","null","null","null","null","null","16562.35","Pd_Pd_3_Y-B3_1_3861","332.21841:46192 333.22308:0 334.22775:0","null",0,0,4947,10872,228444,169902,243865,335196,336678,220336,263200,222507,224003,210582,258187,271421,255861,253716,271726,306142,243140,380424,316428,294250,420314,355149,458076,337277,"3954.712484375","286534.345664063","5167.58586508574","69874.8717178338"
"1158",5.514,332.24414,"Unknown","[M+H]+","null","0.11","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1158","0","0.00","null","null","null","null","null","null","null","15455.50","Pd_Bs_3_Y-B7_1_3862","332.24414:33332 333.24881:0 334.25348:0","86.09776:530 132.10340:618 133.10458:116",0,0,0,0,72076,99670,91172,112688,225098,144805,231553,210800,111882,112447,140197,123645,100183,100998,92581,100690,114186,105741,102032,108773,105653,102614,117880,92789,"0","121673.063223958","0","41827.08065494"
"1163",4.142,333.23862,"Unknown","[M+H]+","null","0.82","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1163","0","0.00","null","null","null","null","null","null","null","12422.63","Pd_Pd_3_Y-B3_1_3861","333.23862:43160 334.24328:0 335.24795:0","null",0,0,0,0,135050,152140,140057,157618,191612,127063,205967,189712,180076,161627,188922,173501,138916,150839,158973,154641,153136,169057,166612,170455,205640,188703,224625,184060,"0","169541.806421875","0","24591.9322803866"
"1172",3.83,335.21784,"Unknown","[M+H]+","null","0.61","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1172","0","0.00","null","null","null","null","null","null","null","12068.99","Pd_Pd_3_Y-B3_1_3861","335.21783:38856 336.22250:0 337.22717:0","null",0,0,0,0,119453,88771,122612,141399,191217,117826,187485,160343,155200,159040,182019,164166,138817,141295,152586,151064,141518,159005,157129,154808,195464,183267,215766,176171,"0","156517.536791667","0","28503.8065071116"
"1175",2.539,336.15314,"Unknown","[M+Na]+","null","0.82","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1175","0","0.00","null","null","null","null","null","null","null","39724.80","Pd_Bs_1_Y-B5_1_3848","336.15314:92048 337.15780:0 338.16247:0","140.03158:138 237.08465:2362 237.11353:98 238.09028:234 336.15328:2200",2221,18467,4854,4405,630856,0,645539,674938,1041114,501210,898645,853134,793110,800370,855103,799932,572603,570968,557404,591122,640258,725769,611868,615803,754511,715334,752345,666690,"7486.708109375","677859.278466146","7409.83265152273","192172.450382508"
"1177",1.032,336.1558,"Unknown","[M+H]+","null","0.86","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1177","0","0.00","null","null","null","null","null","null","null","225804.70","Pd_Pd_1_Y-B1_1_3847","336.15579:518506 337.16046:0 338.16513:0","68.04920:32 70.06511:58 86.06025:1174 93.06905:62 103.05529:62 110.07143:82 114.05550:108 120.08127:2552 121.08347:134 126.05554:46 127.08648:142 129.10452:38 131.04852:76 132.10315:76 134.02376:44 142.05226:66 143.11399:50 155.08284:116 156.07815:40 157.09708:40 171.07639:94 175.08692:50 175.12120:46 183.07492:40 183.11228:38 189.08675:7936 189.11518:64 190.09002:616 204.07423:42 217.12915:64 221.08920:32 221.16281:56 222.11987:38 228.65218:40 233.10759:48 233.12842:288 234.13223:48 237.05374:40 254.11981:58 256.14767:32 261.12451:292 268.12770:74 272.15969:34 276.16971:34 279.13248:212 279.15724:58 284.14125:44 284.62473:68 286.13820:42 287.14853:54 291.13366:34 325.26083:32 336.11680:32 336.15000:76 336.15991:98 336.19051:36",28763,147575,61048,2075,3793566,687136,3734794,3636390,4775626,3066261,4368335,4107283,4266026,4436964,4759949,4872587,4662061,4695455,4615905,4504645,4939885,4881911,4332309,4840877,4848015,4132345,4666022,3935963,"59865.11729375","4231679.77923698","63249.5684484083","893753.109452327"
"1178",1.593,336.1559,"Unknown","[M+H]+","null","0.57","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1178","0","0.00","null","null","null","null","null","null","null","37163.45","Pd_001srf_2_Y-D6_1_3859","336.15588:159194 337.16055:0 338.16522:0","70.06598:120 86.06060:990 86.07053:114 120.08117:1116 127.08686:144 142.04982:102 155.08285:146 189.08672:5280 190.08811:172 233.12690:190 261.12012:182",8647,68429,225,8500,383864,2810251,436046,434985,502947,297553,493999,472057,558397,652269,712144,749165,585776,582616,587666,596035,686366,737220,677801,669599,450770,279469,499884,437691,"21450.025628125","637273.548701041","31565.6351593952","480928.141433181"
"1182",8.874,336.32673,"Unknown","[M+H-H2O]+","null","0.04","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1182","0","0.00","null","null","null","null","null","null","null","11127.38","Pd_001srf_2_Y-D6_1_3859","336.32672:25782 337.33139:0 338.33606:0","null",0,0,0,0,53092,169528,22010,72234,23463,63911,65673,67776,21072,33457,64194,67759,54173,59308,77482,61413,75123,62869,59248,66152,58469,60196,70060,67562,"0","62342.7174010416","0","27993.8698510101"
"1184",4.929,337.17378,"Unknown","[M+Na]+","null","0.11","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1184","0","0.00","null","null","null","null","null","null","null","13982.21","Pd_Bs_1_Y-B5_1_3848","337.17377:48798 338.17843:7960 339.18310:0","null",0,0,0,0,65199,68819,76726,71976,204543,147823,189202,188571,99453,105377,108843,111549,78567,100790,73987,91744,133821,124372,115157,126376,107205,99578,107176,96890,"0","112239.307385417","0","37967.5475342628"
"1186",3.024,337.18748,"Unknown","[M+H]+","null","0.04","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1186","0","0.00","null","null","null","null","null","null","null","12951.13","Pd_001srf_3_Y-D7_1_3866","337.18747:18606 338.19214:0 339.19680:0","null",30183,9969,7800,7214,231896,0,233429,232889,179985,99185,196170,170221,95480,139726,131638,138185,211455,176441,188295,179849,197315,209041,194287,188045,205365,117634,218371,204948,"13791.645890625","172493.775585937","10991.896284226","54471.6540543326"
"1201",4.912,339.18947,"Unknown","[M+Na]+","null","0.86","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1201","0","0.00","null","null","null","null","null","null","null","21406.05","Pd_Bs_1_Y-B5_1_3848","339.18945:68508 340.19412:13352 341.19879:0","155.04311:516 250.18158:98 322.16221:326 339.14459:164",0,0,0,0,219345,276578,271206,259560,537324,447679,527458,519991,336364,365018,374482,342454,254689,290185,276706,249353,363013,319780,324472,324406,328761,329414,349221,302577,"0","341251.483265625","0","87172.3206423409"
"1203",8.806,339.25088,"Unknown","[M+H]+","null","0.86","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1203","0","0.00","null","null","null","null","null","null","null","41168.93","Pd_001srf_4_Y-D8_1_3873","339.25089:186474 340.25555:0 341.26022:0","135.00223:124 339.24948:190",0,0,52396,20598,762817,916203,709482,922874,704497,487333,763311,652277,836678,615081,622177,767216,415756,444549,514586,462630,472202,435563,378557,452409,591183,498324,849252,528409,"18248.300265625","616806.825515625","24749.0987009253","168083.634838165"
"1218",3.817,342.14279,"Unknown","[M+H]+","null","0.11","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1218","0","0.00","null","null","null","null","null","null","null","10402.33","Pd_dd_1_Y-D1_1_3851","342.14279:19066 343.14746:2892 344.15213:0","null",0,0,0,0,168104,4111,160861,148492,145815,133147,132224,131619,164760,146401,146080,148221,115622,114280,119166,109250,87203,94677,109114,100255,132317,131914,138244,135810,"0","125736.926669271","0","33626.0159564073"
"1221",4.358,342.23912,"Unknown","[M+H]+","null","0.86","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1221","0","0.00","null","null","null","null","null","null","null","22447.45","Pd_Pd_1_Y-B1_1_3847","342.23914:72870 343.24380:0 344.24847:0","null",0,13983,0,12724,368536,343940,400959,468840,414690,266215,353010,296958,351556,368292,398827,380853,396862,418183,351084,319161,393603,522740,367855,466006,676722,491696,595379,440112,"6676.69653125001","410503.290994792","7726.71403096777","92175.3954109917"
"1222",8.164,343.15464,"Unknown","[M+H]+","null","0.04","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1222","0","0.00","null","null","null","null","null","null","null","10633.75","Pd_001srf_2_Y-D6_1_3859","343.15463:21866 344.15930:0 345.16397:0","105.03407:800",0,0,0,24900,46441,163381,58458,52784,49160,54460,64804,55203,53420,52432,57628,49692,47469,54619,55334,59342,51589,53428,55382,51351,58054,54032,57160,59453,"6225.003515625","58961.5518854167","12450.00703125","22624.3468449672"
"1226",1.164,343.19858,"Unknown","[M+H]+","null","0.86","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1226","0","0.00","null","null","null","null","null","null","null","70022.93","Pd_001srf_4_Y-D8_1_3873","343.19858:286846 344.20325:0 345.20791:0","70.06617:556 72.08171:74 86.09758:334 127.08704:2648 128.09046:76 143.11775:74 155.08140:4798 156.08425:452 169.06083:64 173.09182:136 183.14891:238 189.12533:224 197.09279:66 211.14422:100 240.17023:366 250.15179:58 268.16679:214 286.17821:194",0,0,0,0,2733959,2741192,2906881,3031609,2282077,913257,1557510,1178722,1992713,2413270,1791102,1851344,1269324,1251248,1285146,2288029,741752,950540,842908,772341,1993483,2138943,2570675,2459012,"0","1831543.15565469","0","735316.164622265"
"1227",5.904,343.27101,"Unknown","[M+H]+","null","0.25","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1227","0","0.00","null","null","null","null","null","null","null","19582.11","Pd_Pd_3_Y-B3_1_3861","343.27100:69552 344.27566:0 345.28033:0","112.08876:110 116.07083:116 158.09205:406 175.12125:292 283.23898:142 284.22215:250 326.24404:356 343.27117:1918 344.27173:188",0,0,0,0,138931,121823,152487,156447,136604,74184,118261,108772,87480,78969,80626,82783,223429,217063,232662,249245,189700,215190,218147,191003,369985,353348,367179,354639,"0","188289.903333333","0","95600.6059679911"
"1228",6.437,343.29592,"Unknown","[M+H]+","null","0.04","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1228","0","0.00","null","null","null","null","null","null","null","255102.10","Pd_dSRF_3_Y-C3_1_3863","343.29593:753190 344.30060:0 345.30526:0","83.08537:44 85.10214:52 104.07031:32 109.09919:64 123.11504:38 129.10250:38 165.16320:36 183.17460:318 184.17547:44 217.14106:22 240.23301:17480 240.27824:36 241.09208:24 241.23406:1590 241.25380:138 241.33960:22 241.37574:28 241.52460:38 241.58346:36 241.86703:22 242.68681:24 243.66181:24 244.45072:24 251.15006:48 300.27413:34 315.17969:32 343.29308:58",0,0,0,0,23367,60946,57729,101279,37077,21561,28625,36683,24266,22535,21427,23885,28974,76002,52032,32540,38732,32282,3350539,31329,70607,30716,44669,28823,"0","178192.6579375","0","676007.847753751"
"1238",3.3,345.21382,"Unknown","[M+H]+","null","0.79","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1238","0","0.00","null","null","null","null","null","null","null","16216.41","Pd_Pd_3_Y-B3_1_3861","345.21381:40802 346.21847:0 347.22314:0","72.08113:292 86.09833:186 87.05668:162 88.03887:98 118.08702:102 127.08659:210 132.10236:178 141.10312:302 168.11145:144 169.09801:640 186.12410:2366 187.12788:336 214.11967:330 231.16921:282 269.14909:136 311.15830:110 311.16509:134",14017,34461,12418,0,214181,14589,290015,341104,274968,172948,234925,176118,191662,179360,244194,222505,241775,232614,236017,266266,248599,341613,293827,269481,346724,310116,406813,327838,"15223.91921875","253260.494354167","14272.8826822929","78828.4987805254"
"1244",5.786,346.20189,"Unknown","[M+H]+","null","0.07","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1244","0","0.00","null","null","null","null","null","null","null","11145.50","Pd_dSRF_2_Y-C2_1_3856","346.20190:32174 347.20657:0 348.21124:0","120.08167:402 166.08620:174 300.19556:182",0,0,0,0,45966,79047,91272,95695,137424,78839,130836,129163,70973,88852,94396,102896,88585,107883,121670,125955,121747,168783,163800,154072,147162,120668,161349,131435,"0","114936.107036458","0","32095.6036124943"
"1245",4.365,346.23417,"Unknown","[M+H]+","null","0.71","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1245","0","0.00","null","null","null","null","null","null","null","15263.51","Pd_Pd_3_Y-B3_1_3861","346.23416:47632 347.23883:0 348.24350:0","null",5825,0,11743,0,221287,171007,220082,293377,300346,199379,246800,191330,196330,182095,256165,240739,262351,244310,226953,300561,262628,368938,301985,317080,342898,352074,395765,374372,"4391.873109375","269535.544703125","5617.42003554784","65072.6376018336"
"1276",1.546,352.20315,"Unknown","[M+H]+","null","0.71","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1276","0","0.00","null","null","null","null","null","null","null","12686.63","Pd_Pd_3_Y-B3_1_3861","352.20316:23806 353.20782:0 354.21249:0","null",0,0,0,0,202396,0,212478,269348,207732,134529,215294,206183,211236,191801,232459,193537,162248,134704,186938,246947,211992,201554,250995,217302,236085,233284,264038,224829,"0","201996.202185156","0","54779.7405292401"
"1281",2.757,352.70034,"Unknown","[M+H]+","null","0.07","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1281","0","0.00","null","null","null","null","null","null","null","10710.94","Pd_Pd_1_Y-B1_1_3847","352.70035:16132 353.70502:0 354.70968:0","88.03976:122 144.06504:158",0,0,0,0,57379,0,62691,69947,168805,100586,77377,110795,64555,78760,106111,74530,158414,151866,140388,148946,143134,185206,126515,190106,189465,157989,172594,132596,"0","119531.3973125","0","50425.807127607"
"1298",8.242,355.15262,"Unknown","[M+H]+","null","0.04","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1298","0","0.00","null","null","null","null","null","null","null","13076.13","Pd_dSRF_3_Y-C3_1_3863","355.15262:40132 356.15729:5872 357.16195:0","142.94072:270",0,0,8571,751,25471,48253,38285,50460,31224,32632,32835,21173,32087,36799,35497,38845,22926,28984,28664,36396,35429,30953,184799,38954,37553,23347,39764,33919,"2330.287015625","40218.7089010417","4175.22410597922","31600.2944856167"
"1326",4.8,358.27059,"Unknown","[2M+NH4]+","null","0.79","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1326","0","0.00","null","null","null","null","null","null","null","14434.90","Pd_Pd_3_Y-B3_1_3861","358.27060:24786 359.27527:0 360.27993:0","null",0,16202,6721,12115,216154,153091,247883,305397,290528,182274,239968,201017,196639,183879,227249,232590,256479,251055,212773,278214,245118,368120,269140,341026,408923,333143,423953,332805,"8759.34285937499","266559.010903646","7012.72704416319","71608.0517912855"
"1330",6.819,359.19238,"Unknown","[M+Na]+","null","0.04","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1330","0","0.00","null","null","null","null","null","null","null","10507.63","Pd_dPPS_3_Y-C7_1_3864","359.19238:31352 360.19705:0 361.20172:0","159.99609:142 341.18497:192 359.19555:352 360.19835:118",0,0,0,0,115336,103001,123603,121524,115237,37562,125893,120850,111370,122009,124081,122171,137147,148425,148536,141095,120322,124867,128366,128286,121171,129285,137897,135508,"0","122647.532557292","0","21145.4057582496"
