1968,0.862,446.73422,Unknown,[M+H]+,null,0.14,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1968,0,0.00,null,null,null,null,null,null,null,779097.90,Bacto_Peptone_Media_Blank_1_Y-B1_1_3944,446.73422:1309542 447.73889:0 448.74356:0,68.04986:36 70.06555:458 71.06847:96 74.06104:24 86.05990:1708 86.09603:162 87.05635:74 87.06361:32 87.10236:72 101.06986:128 115.08655:34 116.06943:34 117.05192:60 117.07218:36 118.08495:34 120.07964:88 127.08647:370 129.06581:30 129.10112:78 129.11668:42 130.04727:28 131.04390:26 137.04848:48 139.05436:38 140.06892:46 141.10321:240 142.10483:22 143.08085:582 143.09642:102 143.11849:314 143.12683:28 144.12373:28 145.06020:28 145.10297:42 146.06046:28 147.07290:38 147.11107:60 148.05841:32 152.04947:38 152.08069:60 153.06434:38 155.08183:508 156.08106:80 157.09668:46 158.09303:44 159.07480:78 166.07583:48 166.08545:120 169.09734:436 170.10079:80 170.95150:22 171.07571:1460 171.08849:36 171.11221:332 172.08056:80 173.07793:68 175.11808:142 178.08514:24 181.09525:24 183.11090:58 186.12017:40 187.06933:140 189.08837:200 189.12058:34 190.08874:40 191.06509:246 197.09132:86 200.10965:36 201.12489:50 203.13705:76 204.14098:32 205.14438:32 209.08959:26 211.13001:38 212.10260:30 212.11173:64 217.11943:40 219.09257:50 219.13351:56 223.08607:58 224.11217:38 226.08466:36 226.11658:442 227.11075:20 227.16287:36 228.09933:64 228.13333:74 229.11781:140 229.13135:36 229.15790:42 230.12123:42 230.14840:82 231.05309:40 232.13047:40 234.11299:22 235.09085:38 237.08653:66 239.10000:46 240.13318:54 242.11130:24 243.10581:44 243.13228:64 244.13070:54 244.16446:22 245.09981:24 249.14597:130 255.14395:142 255.34174:22 256.14628:24 258.10688:268 258.13005:26 258.14215:38 258.15180:82 259.10173:72 259.11197:114 259.12732:30 260.09375:40 260.11739:54 260.15938:150 266.12978:56 268.12817:522 268.14785:34 270.10416:38 270.12909:24 271.13721:56 272.16144:34 272.17145:30 273.15393:68 274.13845:88 275.13423:48 275.14221:46 275.74173:22 276.07197:24 276.11818:4078 276.13575:202 276.33301:22 276.74886:36 277.12092:614 277.29154:24 277.65585:90 277.89181:20 278.00624:20 278.12596:42 278.14596:20 280.16664:38 281.08093:46 281.14705:36 283.13983:78 283.14825:46 283.15857:46 284.12648:84 284.14298:26 284.15749:52 285.11877:72 286.10348:34 286.13993:58 287.13536:22 287.15666:26 287.17417:32 288.11805:320 288.12932:58 288.14060:52 288.15422:50 289.12403:44 289.14987:80 290.12867:62 291.73537:30 293.16217:54 294.16274:32 299.14427:38 300.11564:32 301.19770:26 304.15163:146 306.68071:58 309.12325:20 311.17127:272 311.20074:38 312.16738:66 313.16205:82 314.18954:34 318.16281:72 318.66781:48 319.09066:78 319.19147:24 323.16397:30 323.17353:78 325.14593:50 326.12497:42 329.19185:378 329.21021:32 330.19072:28 330.82818:22 331.16237:24 331.19931:34 334.15940:28 334.67158:50 339.16525:336 339.18560:24 340.15605:44 340.16734:74 341.17152:48 343.11977:24 344.19339:24 346.66117:40 347.17008:26 350.17658:24 350.18581:24 351.16279:40 351.18014:42 352.16817:20 352.65370:36 353.69237:68 358.18867:20 361.20175:26 361.69960:3646 361.72768:172 361.96847:22 362.20175:1454 362.23142:26 362.70045:274 362.93433:38 362.98563:22 363.10293:28 363.19571:36 363.81103:20 364.04582:24 365.18462:34 368.18591:66 368.20802:22 369.22297:40 370.20271:30 371.20859:20 371.25835:30 371.67081:32 372.21974:50 372.68902:78 373.18231:40 374.20783:34 374.21536:30 378.17948:34 379.18498:22 380.17502:326 380.67633:344 381.17756:150 381.70997:42 383.20993:50 385.18219:26 388.19116:24 389.20220:50 390.21286:522 390.71063:258 391.21530:108 395.65700:30 396.19214:202 397.19166:54 398.18694:66 400.23190:170 400.34278:20 401.23376:22 402.23277:66 408.16187:28 409.88011:34 425.24609:26 427.19433:30 428.21517:20 430.19643:70 431.21216:66 432.31653:20 438.19262:36 444.24786:20 444.30995:50 445.20750:28 445.29900:40 446.16732:34 446.22099:54 446.25562:42 446.73543:1452 446.77920:36 447.19955:100 447.23458:908 447.73120:70 448.17013:36 448.19760:20 448.23185:80 448.71017:20 448.73761:28 451.22737:40,10195918,10001167,10152745,10097738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10111892.0248406,0,84042.9098650732,0
1969,5.407,447.18940,Unknown,[M+H]+,null,0.79,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1969,0,0.00,null,null,null,null,null,null,null,61444.03,Pd_Bs_4_Y-B8_1_3869,447.18939:174996 448.19406:0 449.19873:0,303.13224:110,0,0,0,0,811951,952338,755994,792137,930750,862729,983358,1001364,919971,893077,947651,900864,818322,878488,862083,901742,839682,916105,909892,950467,853604,937494,902725,917018,0,893325.240716146,0,60088.152980878
1970,3.724,447.22781,Unknown,[M+2ACN+2H]+,null,0.04,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1970,0,0.00,null,null,null,null,null,null,null,14598.88,Pd_001srf_2_Y-D6_1_3859,447.22781:26068 448.23248:0 449.23715:0,null,49600,64111,63062,63152,5443,225002,20552,8843,6265,0,7441,6057,0,6278,5888,0,0,8729,20370,0,6368,12468,0,0,0,0,0,0,59980.930875,14154.3427864583,6937.14015069854,45320.3465062591
1971,2.842,447.22801,Unknown,[M+H]+,null,0.46,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1971,0,0.00,null,null,null,null,null,null,null,15411.70,Pd_Pd_3_Y-B3_1_3861,447.22803:27488 448.23270:0 449.23736:0,70.06535:198 86.09766:108 104.05241:130 143.11786:108 147.07646:144 172.11555:192 201.12441:148 203.10278:1592 204.10502:218 217.13545:488 225.61116:110 239.60818:112 245.13410:118,0,11489,0,0,229517,0,273531,301393,321384,173597,209669,247518,257376,235121,270338,275557,282161,231694,273500,286660,244295,423844,336923,297125,416050,349288,460351,342534,2872.32259375,280809.456242187,5744.6451875,91075.3749855972
1972,1.876,447.74132,Unknown,[M+H]+,null,0.14,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1972,0,0.00,null,null,null,null,null,null,null,19918.72,Bacto_Peptone_Media_Blank_2_Y-B2_1_3945,447.74133:22688 448.74600:0 449.75067:0,null,598431,647960,631663,578784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614209.76978125,0,31345.7255006578,0
1973,0.562,448.16868,Unknown,[M+3H]+,null,0.04,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1973,0,0.00,null,null,null,null,null,null,null,11379.38,Pd_001srf_2_Y-D6_1_3859,448.16867:15778 449.17334:0 450.17801:0,null,0,0,0,0,66125,153479,130447,56918,66483,91617,49367,85851,52819,91491,90980,52803,64203,98301,76877,87974,78950,100697,97485,85701,60437,87145,53722,83081,0,81789.7246315104,0,24823.8632773577
1974,3.117,448.20144,Unknown,[M+2H]2+,null,0.14,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1974,0,0.00,null,null,null,null,null,null,null,151220.00,Bacto_Peptone_Media_Blank_1_Y-B1_1_3944,448.20145:162720 449.20611:0 450.21078:0,70.06493:514 71.06821:120 86.05947:112 104.05226:130 127.08633:454 155.08089:200 189.08669:352 227.14026:152 283.13913:108 286.14174:300 325.14690:106 380.19099:106 450.23454:120,6061056,6338169,6133774,6155461,0,7124,0,0,0,0,0,0,0,0,0,0,0,0,6067,0,0,0,0,0,0,0,0,0,6172114.68648438,549.654247395833,117835.182388638,1868.71746851235
1975,1.609,448.20153,Unknown,[M+2H]2+,null,0.14,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1975,0,0.00,null,null,null,null,null,null,null,158093.80,Bacto_Peptone_Media_Blank_1_Y-B1_1_3944,448.20154:180406 449.20621:0 450.21087:0,70.06502:970 71.06952:150 86.09647:166 115.08651:170 127.08637:936 155.08123:706 156.08587:108 173.09197:1160 173.10456:116 187.07145:152 189.07971:110 189.08594:164 205.09772:116 228.13837:104 263.10547:98 270.14489:378 285.12296:572 286.13627:108 291.11919:102 297.19226:128 313.63161:118 313.65233:106 317.12097:112 325.15005:116 327.16500:246 348.16424:118 354.13390:120 363.14332:120 448.21691:268 448.23808:104 450.23088:588,5910097,5625976,5533817,5214990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5571220.14823281,0,286434.666994232,0
1976,0.818,448.20332,Unknown,[M+CH3OH+H]+,null,0.96,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1976,0,0.00,null,null,null,null,null,null,null,22000.20,Bacto_Peptone_Media_Blank_3_Y-B3_1_3946,448.20331:86416 449.20798:0 450.21264:0,null,888007,826785,873455,840083,229947,0,253188,265640,322934,157091,240845,209406,204871,178047,199425,174235,200344,236408,156124,211437,227924,279264,201257,228433,217623,278730,208758,266897,857082.494978125,214534.376940625,28468.0236373394,60848.9144032395
1977,2.253,448.21667,Unknown,[M+H]+,null,0.04,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1977,0,0.00,null,null,null,null,null,null,null,39670.75,Pd_001srf_2_Y-D6_1_3859,448.21667:50580 449.22134:0 450.22601:0,70.06499:132 171.11316:118 229.11384:116 242.14795:110 351.16306:188 448.21701:2678 448.25950:152 449.22172:494,0,0,0,0,179,910418,224,0,1781,0,252,261,0,0,0,0,240,244,0,0,0,244,294,0,0,0,303,0,0,38101.6490208333,0,185802.888975239
1978,1.490,448.21681,Unknown,[M+H]+,null,0.75,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1978,0,0.00,null,null,null,null,null,null,null,18129.78,Pd_Bs_3_Y-B7_1_3862,448.21683:29484 449.22150:0 450.22616:0,84.04434:112 86.09683:174 87.05636:122 116.06956:162 129.10297:110 351.16230:196 351.17576:110 448.21589:1552,0,0,0,0,375667,0,369791,371218,347648,369715,447813,460836,325683,377348,391245,440509,335268,372118,353827,310240,268354,309219,308392,338807,329776,370867,382439,359828,0,346525.247764062,0,86393.9621304318
1979,0.901,448.23149,Unknown,[M-C6H10O4+H]+,null,0.14,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1979,0,0.00,null,null,null,null,null,null,null,17832.16,Bacto_Peptone_Media_Blank_1_Y-B1_1_3944,448.23148:66628 449.23614:0 450.24081:0,null,305119,298596,307552,156131,0,0,0,0,0,33708,39838,19314,0,0,29998,59520,0,0,0,0,26370,23772,0,29765,41452,24293,0,49700,266849.562382812,15738.7949333333,73908.9007700906,19245.3941084428
1980,1.955,448.23771,Unknown,[M+H]+,null,0.14,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1980,0,0.00,null,null,null,null,null,null,null,12378.00,Bacto_Peptone_Media_Blank_2_Y-B2_1_3945,448.23770:18134 449.24237:0 450.24704:0,null,207469,228365,218835,232002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221667.7507,0,10973.9145605218,0
1981,6.028,448.30433,Unknown,[M+H]+,null,1.00,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1981,0,0.00,null,null,null,null,null,null,null,309796.40,Bacto_Peptone_Media_Blank_3_Y-B3_1_3946,448.30432:2141438 449.30899:0 450.31366:0,76.03871:50 81.06831:70 85.06627:26 93.06783:116 95.08464:48 107.08528:96 109.10073:56 113.05680:36 117.05571:32 123.08274:58 125.09489:66 145.10283:20 147.11850:102 158.08147:132 159.12475:64 161.13313:44 171.11731:40 172.09097:82 172.09857:64 172.15235:20 173.10261:50 173.14038:36 175.11127:66 175.15085:68 183.11391:24 185.12984:66 186.11205:36 187.10774:46 187.14690:94 198.11397:58 199.14693:98 199.15997:48 201.16778:54 203.14058:24 209.13182:64 209.15165:36 210.13644:40 211.14868:54 212.15119:50 213.16328:160 214.16965:32 215.18724:76 225.16680:64 226.17613:42 227.14331:116 227.15804:52 227.16640:20 227.17456:80 228.11779:34 228.14306:38 230.16544:28 236.13617:32 237.16770:36 238.14306:36 239.17172:22 241.15980:36 241.19710:74 242.19380:36 243.17823:24 245.18708:36 248.12494:42 251.17898:36 253.19182:30 255.17370:60 255.18787:20 255.19729:28 255.22463:30 257.18522:24 264.15829:26 264.18767:28 268.17400:26 268.19039:26 281.18646:44 281.21566:80 285.14035:28 292.19034:54 293.23027:28 294.22955:54 295.20480:34 295.23416:68 297.65898:30 299.15158:82 302.19263:54 304.19032:62 308.20945:48 309.22063:22 309.25546:20 318.20710:48 318.21848:36 319.20660:58 319.23942:226 320.22816:68 320.24584:114 332.22558:60 337.25259:970 337.28064:50 338.25062:140 338.26693:46 338.28894:74 339.26239:50 355.25825:86 355.29187:34 356.26155:20 358.23486:32 359.24294:24 370.22591:78 371.23160:36 373.27115:26 394.26847:30 395.27743:28 410.25039:28 410.33588:36 410.94605:26 411.34441:56 412.28200:982 413.26388:96 413.28871:244 414.28903:80 430.29439:206 431.29788:52 431.31553:38 432.29888:34 446.26389:22,12234363,12390665,12452802,12073064,2765229,3232306,3041803,3018502,3052625,1803912,3086921,2795321,2421789,2563446,2796772,2616483,3076808,3184965,2806998,3021730,2959438,3273781,2981464,3097780,3013719,3218423,3296473,3211233,12287723.3874063,2930746.75446094,170072.771975447,332118.427198966
1982,8.107,448.31708,Unknown,[M+2H]2+,null,0.04,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1982,0,0.00,null,null,null,null,null,null,null,28156.50,Bacto_Peptone_Media_Blank_1_Y-B1_1_3944,448.31708:77454 449.32175:0 450.32641:0,null,396890,12028,16585,13240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109685.59678125,0,191479.444064961,0
1983,5.084,448.60710,Unknown,[M+CH3OH+H]+,null,0.04,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1983,0,0.00,null,null,null,null,null,null,null,17816.38,Bacto_Peptone_Media_Blank_1_Y-B1_1_3944,448.60709:39826 449.61175:0 450.61642:0,null,259590,0,78090,12393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87518.3181562501,0,119722.834897165,0
1984,0.913,448.71413,Unknown,[M+H]+,null,0.11,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1984,0,0.00,null,null,null,null,null,null,null,11252.17,Pd_Pd_1_Y-B1_1_3847,448.71411:21052 449.71878:0 450.72345:0,null,0,0,0,0,72643,4905,111914,102716,126861,98542,129843,129041,106120,121480,131208,123437,95363,108814,86048,63463,109891,123984,127955,75916,156912,149807,116313,148606,0,109241.106205469,0,32559.4500656116
1985,3.733,448.72573,Unknown,[M+H]+,null,0.07,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1985,0,0.00,null,null,null,null,null,null,null,10959.38,Bacto_Peptone_Media_Blank_4_Y-B4_1_3947,448.72574:20574 449.73041:0 450.73507:0,null,137292,145082,119178,162311,0,0,5999,0,179,0,0,0,6551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140965.8420625,530.382684895833,17895.7300134839,1771.61928715154
1986,5.084,448.94181,Unknown,[M+Li]+,null,0.04,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1986,0,0.00,null,null,null,null,null,null,null,12118.75,Bacto_Peptone_Media_Blank_1_Y-B1_1_3944,448.94180:27694 449.94647:0 450.95114:0,null,174471,0,44564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54758.7572343751,0,82526.737263346,0
1987,0.752,449.17019,Unknown,[M+ACN+H]+,null,0.82,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1987,0,0.00,null,null,null,null,null,null,null,21982.26,Pd_dSRF_1_Y-C1_1_3849,449.17020:78582 450.17486:0 451.17953:6774,null,36594,45408,1970,73673,319515,167423,262078,228307,316127,256608,241601,268908,229801,204390,228955,242356,344773,284422,271488,317810,405940,419020,367096,361039,389498,278023,349445,291149,39411.28085,293573.878754427,29549.8986617338,66107.3578354203
1988,2.472,449.20171,Unknown,[M+2H]2+,null,0.04,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1988,0,0.00,null,null,null,null,null,null,null,48703.00,Pd_001srf_2_Y-D6_1_3859,449.20172:55914 450.20639:0 451.21106:0,127.08730:124 132.06314:104 229.12010:166 381.17485:286 448.21981:342,0,0,0,0,67155,1229411,6452,7140,12489,10014,6365,10577,15324,27428,18600,17835,9344,10016,13453,17362,21981,5855,34963,14597,54288,33937,21149,5922,0,69652.4184427083,0,247498.939557851
1989,1.214,449.20182,Unknown,[M+2H]2+,null,0.82,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1989,0,0.00,null,null,null,null,null,null,null,45628.03,Pd_Pd_3_Y-B3_1_3861,449.20181:81530 450.20648:0 451.21115:0,129.10191:166 132.06700:126 177.10282:146 187.10607:108 202.08095:172 229.11922:296 231.16974:162 448.21634:190 450.22923:126 451.26482:244,52991,0,0,0,797810,0,939369,907142,657516,490973,653646,708586,658290,693064,714188,683626,932881,837548,922477,895907,916227,858370,889873,908341,953733,879373,977703,945398,13247.6565,784251.751919792,26495.313,211166.961592472
1990,0.881,449.20352,Unknown,[M+H]+,null,0.04,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1990,0,0.00,null,null,null,null,null,null,null,23714.75,Pd_dPPS_3_Y-C7_1_3864,449.20352:58976 450.20819:0 451.21286:0,null,1013,1191,1045,57728,53550,0,0,8315,52455,37517,47135,60822,49473,59182,41400,7662,0,0,296344,49224,168888,276538,242861,217951,0,101413,50673,0,15244.416565625,75891.8433380208,28322.7938912162,92568.509371209
1991,0.722,449.22357,Unknown,[M+H+Na]+,null,0.14,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1991,0,0.00,null,null,null,null,null,null,null,13884.50,Bacto_Peptone_Media_Blank_3_Y-B3_1_3946,449.22357:25138 450.22824:0 451.23291:0,null,168955,194484,226690,128369,341608,455,8089,30363,95909,424835,40429,39679,159713,38938,377967,0,139629,249160,287700,0,655493,29124,21194,172642,10143,205117,262770,94218,179624.517432813,153549.020715365,41540.6408401721,169375.736359846
1992,1.390,449.22510,Unknown,[M+2H]2+,null,0.04,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1992,0,0.00,null,null,null,null,null,null,null,324122.60,Pd_001srf_2_Y-D6_1_3859,449.22510:432754 450.22977:0 451.23443:0,70.06558:1128 71.06943:112 72.08094:188 86.06069:332 86.09635:116 116.07134:98 127.08668:514 127.09795:104 132.06586:132 143.08389:104 143.11885:132 155.08215:790 156.08437:150 171.07667:214 172.08109:164 173.09229:228 189.08938:68 197.10318:294 204.10153:58 211.10485:74 214.12965:138 215.14129:60 217.18898:302 227.10049:70 228.10934:60 229.11902:2198 229.14157:78 230.12267:318 231.12667:72 231.17376:58 247.12615:64 254.14958:58 258.11303:106 258.14006:60 259.11313:126 261.14804:66 262.14640:60 272.12217:74 276.11936:860 276.14075:196 277.12106:1180 278.12480:246 278.14295:70 284.14795:62 285.17154:64 285.63191:70 286.13926:354 287.14389:82 292.66314:124 293.16377:68 298.15144:78 298.64373:70 300.12053:174 302.13377:92 306.65717:68 306.67519:74 311.13001:58 326.67721:68 332.18053:62 334.15717:60 335.16806:342 335.67085:222 336.18115:114 340.20909:84 364.17290:72 369.17646:92 369.69581:92 383.69722:438 384.18850:214 384.20665:90 388.67988:84 408.18559:140 409.65054:66 426.19358:144 427.20101:74 447.20411:82 449.24018:74 449.73453:114 451.14277:96 454.18738:82,0,0,0,0,0,7299293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304137.196816406,0,1489961.88800123
1993,0.856,449.22524,Unknown,[M+2H]2+,null,0.89,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1993,0,0.00,null,null,null,null,null,null,null,216348.70,Pd_001srf_3_Y-D7_1_3866,449.22525:575212 450.22992:0 451.23459:0,68.05013:62 70.06558:1028 71.07407:66 77.04351:42 86.06119:94 86.09707:174 101.03428:38 115.08743:116 116.07082:74 120.08161:34 126.09252:42 127.08631:384 128.09014:34 131.04998:40 132.06644:136 133.05998:38 134.02893:36 143.12072:78 143.12988:36 145.06311:36 145.09776:42 147.11055:46 155.08113:956 157.09356:50 159.07935:44 166.09034:76 167.08824:60 168.06654:48 171.07497:44 172.07300:84 173.05542:32 173.09209:160 174.09268:42 176.12332:32 182.10528:32 183.07655:42 183.11800:50 185.11036:52 185.12870:54 187.10866:632 187.12986:90 189.08843:30 189.12425:148 194.09870:54 195.08244:72 197.09177:160 197.10417:120 201.12868:30 202.12451:56 203.10526:32 205.08276:124 211.10892:38 212.09765:56 212.10749:34 213.12330:42 214.13099:296 215.12323:54 215.13774:70 215.14589:54 217.08063:40 219.06286:74 219.10295:54 219.13315:40 226.11870:60 226.15844:34 227.10170:44 227.11225:30 228.13718:36 229.11892:2260 229.13419:126 230.11213:126 230.12351:508 230.14904:36 231.12389:88 232.15327:32 233.14937:36 234.15100:42 235.08685:38 235.12277:44 237.08444:210 237.10123:34 240.07300:42 240.13785:54 241.13127:36 245.11065:48 254.14996:50 255.14356:54 255.16506:42 257.62067:50 258.14784:102 259.14701:46 260.15685:36 261.15321:34 266.11467:44 267.09693:50 268.13261:42 269.11463:76 269.13305:44 272.10158:52 272.15720:48 276.11852:94 277.12488:172 278.12134:38 283.66018:142 284.65096:78 285.12720:32 286.14169:508 286.15732:126 286.17352:46 287.14296:88 287.18058:52 288.07137:90 288.14358:42 289.12148:36 291.65610:40 292.05121:44 292.65914:38 293.16385:42 297.64746:42 300.11972:74 303.13601:40 304.14819:44 305.65418:40 306.65757:152 307.15993:160 313.17803:44 313.65878:76 315.16432:36 320.12273:46 321.18158:108 321.67143:48 325.14499:40 325.15891:42 326.16048:50 331.63786:52 332.81398:38 335.17090:234 335.67312:292 336.11482:42 336.17330:40 338.14704:34 346.14679:74 350.69050:64 357.17824:78 359.15430:48 360.16201:36 360.66235:38 360.70184:40 361.09990:36 361.16911:76 363.16060:68 369.70813:46 370.20289:72 370.69499:54 373.17379:60 375.18637:42 383.69673:296 384.19588:100 384.69938:36 385.21073:66 386.18654:40 388.09547:54 391.18719:46 398.20429:40 399.18917:48 402.22797:42 408.19028:42 411.68851:36 414.14746:32 416.18004:50 426.21585:48 429.20483:46 430.21168:46 440.21274:84 440.23108:36 442.19478:32 447.18512:40 448.24582:34 448.27543:32 449.21154:40 450.15910:64 450.19904:38 450.24605:56 451.26515:42 454.18890:88,182850,0,24938,227427,4927654,56222,4982428,4883564,4622823,3351290,4699576,4120897,4190489,4318262,4188756,4081722,2208772,1853550,2290820,2268359,1971982,1950666,2043298,1958713,2841303,2766397,3244119,3036495,108803.687289062,3202423.16193464,113175.503529524,1298714.53369406
1994,4.381,449.23943,Unknown,[M+H]+,null,0.39,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1994,0,0.00,null,null,null,null,null,null,null,14519.33,Pd_Bs_1_Y-B5_1_3848,449.23944:44576 450.24411:0 451.24878:0,null,8689,106349,89416,68770,257786,261880,310745,315667,361686,220253,336990,319667,225457,323140,339418,376208,279224,269289,322031,311081,410857,396456,320127,347058,317399,319514,343734,270235,68306.17565625,314829.245526042,42611.6599188594,48170.652041764
1995,4.235,449.24333,Unknown,[M+H]+,null,0.21,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1995,0,0.00,null,null,null,null,null,null,null,15097.50,Pd_001srf_3_Y-D7_1_3866,449.24332:34806 450.24798:0 451.25265:0,null,0,0,0,0,253421,226690,267637,256698,113586,29875,135360,144129,44595,147854,126318,105602,116993,102673,75555,138621,116133,107211,132554,131003,139144,120617,152241,149753,0,138927.647369792,0,59760.3349402018
1996,4.931,449.27698,Unknown,[M+H]+,null,0.64,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1996,0,0.00,null,null,null,null,null,null,null,13857.77,Pd_dSRF_2_Y-C2_1_3856,449.27698:35914 450.28165:0 451.28631:5236,86.09658:928 120.08236:108 166.09416:112 171.11444:112 199.18131:1058 200.18295:258 223.10850:358 227.17615:186,65213,0,0,0,103720,179530,266346,285387,359220,144657,290332,155133,183673,120786,244980,233402,292357,283127,241521,352329,328831,388601,304610,297938,387342,357545,393520,304300,16303.251375,270799.476164062,32606.5027500001,86140.3775686307
1997,0.786,449.54140,Unknown,[M+H]+,null,0.04,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1997,0,0.00,null,null,null,null,null,null,null,10533.13,Pd_001srf_2_Y-D6_1_3859,449.54141:16898 450.54608:0 451.55075:0,null,16857,7587,9554,21423,78774,171378,97594,107538,63676,40121,88543,107998,67449,80929,106223,102880,77758,78600,96490,117266,79275,38305,86430,114533,69160,66316,90799,86356,13855.2988078125,88099.6361760417,6430.82907377429,27211.2208570706
1998,2.830,449.73379,Unknown,[M+H]+,null,0.14,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1998,0,0.00,null,null,null,null,null,null,null,21912.75,Bacto_Peptone_Media_Blank_2_Y-B2_1_3945,449.73380:22832 450.73846:0 451.74313:0,null,816840,867396,977694,988789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912679.6805,0,84173.2265275246,0
1999,3.976,450.20568,Unknown,[M+H]+,null,0.14,False,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,1999,0,0.00,null,null,null,null,null,null,null,103169.80,Bacto_Peptone_Media_Blank_1_Y-B1_1_3944,450.20569:166862 451.21036:0 452.21502:0,null,1529322,1474315,1379141,1383329,6825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12360,0,0,14432,1441526.882375,1400.70033072917,73171.2246945768,3959.2645890051
2000,2.388,450.23041,Unknown,[M+H]+,null,0.14,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2000,0,0.00,null,null,null,null,null,null,null,136421.50,Bacto_Peptone_Media_Blank_4_Y-B4_1_3947,450.23041:148554 451.23508:0 452.23974:0,70.06538:260 86.05945:226 86.09710:148 102.05526:156 116.06973:160 127.08433:114 143.11789:172 171.07393:162 173.05455:160 173.09240:228 187.07459:122 189.08650:826 320.17339:106 339.12381:122 353.17612:912 353.19564:182 354.18003:142 355.15894:140 414.23147:112 450.23040:8830 450.29113:130 451.19436:126 451.23420:1844 451.27593:128 452.20532:232,3962781,4037233,4107082,4016920,26432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4031003.97570312,1101.3238671875,59663.8816546837,5395.36303231616
2001,2.631,450.23267,Unknown,[M+Na]+,null,0.46,True,null,null,null,null,null,null,999,False,False,False,Normalized unit: Intensity,False,False,2001,0,0.00,null,null,null,null,null,null,null,14020.35,Pd_001srf_4_Y-D8_1_3873,450.23267:24570 451.23733:0 452.24200:0,147.07713:102 353.17949:244 450.23180:1348,135591,74854,166436,156970,395079,35923,495296,536211,231205,135582,380145,334802,301990,364847,224872,246889,179846,255086,272568,290929,95933,161063,188090,101404,84188,207023,213546,226623,133462.726296875,248297.374966146,41147.630046062,124919.143774066
