"994",8.164,305.26956,"Unknown","[M+H]+","null","0.04","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","994","0","0.00","null","null","null","null","null","null","null","11380.00","Pd_001srf_2_Y-D6_1_3859","305.26956:7938 306.27423:0 307.27890:0","null",0,0,0,0,64014,243984,83408,94081,124717,103674,53825,84360,97052,94283,68093,96649,88127,47319,98687,51347,114396,106967,74492,56934,93265,67437,27665,91557,"0","88597.1400598959","0","40509.5703264994"
"998",0.89,306.65322,"Unknown","[M+2H]2+","null","0.54","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","998","0","0.00","null","null","null","null","null","null","null","12834.40","Pd_dPPS_2_Y-C6_1_3857","306.65323:20866 307.65790:0 308.66256:0","null",0,0,0,0,163186,545,173933,160770,136854,135175,203531,201570,127217,152899,142742,144411,215027,214022,216411,209152,193305,216362,187780,199927,115715,139726,142658,138477,"0","163808.168246875","0","48029.1085050596"
"999",1.283,306.65344,"Unknown","[M+H]+","null","0.04","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","999","0","0.00","null","null","null","null","null","null","null","16339.38","Pd_001srf_2_Y-D6_1_3859","306.65344:22790 307.65811:0 308.66278:0","null",0,0,0,0,0,329045,0,0,0,0,208,290,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,"0","13739.9117458333","0","67159.6734507135"
"1004",0.518,308.12213,"Unknown","[M+H]+","null","0.86","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1004","0","0.00","null","null","null","null","null","null","null","100091.90","Pd_Bs_1_Y-B5_1_3848","308.12213:285684 309.12680:0 310.13147:0","null",17091,7239,12164,12085,1211492,1241740,1222695,1265573,1587324,1263305,1576785,1461856,1233660,1254230,1250519,1287361,1109989,1163624,1078506,1097607,1056095,1148186,1122759,1090143,1396907,1334212,1432568,1357500,"12144.790078125","1260193.20691146","4022.10587880583","148957.354111617"
"1006",1.82,308.15832,"Unknown","[M+H]+","null","0.04","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1006","0","0.00","null","null","null","null","null","null","null","73040.13","Pd_001srf_2_Y-D6_1_3859","308.15833:109896 309.16299:0 310.16766:0","84.08186:106 86.09699:204 87.09985:98 129.10188:104 157.13520:168 177.06487:98 195.07389:1486 218.14833:162 308.15962:794",14621,5122,23719,11232,415953,1805425,480573,479047,356372,243099,373562,332109,359320,411142,392024,381945,287834,283630,284280,300777,218348,248313,242037,217836,331503,366704,412589,227504,"13673.48215625","393830.304327344","7765.17354122599","310715.467934096"
"1010",1.927,308.68702,"Unknown","[M+H]+","null","0.04","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1010","0","0.00","null","null","null","null","null","null","null","10874.50","Pd_001srf_2_Y-D6_1_3859","308.68701:19040 309.69168:0 310.69635:0","null",0,0,0,0,0,176523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","7355.13307057292","0","36032.6460263474"
"1011",1.194,308.6871,"Unknown","[M+H]+","null","0.75","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1011","0","0.00","null","null","null","null","null","null","null","15262.29","Pd_Pd_2_Y-B2_1_3854","308.68710:39174 309.69177:0 310.69644:0","null",0,0,0,0,219923,0,212931,245809,226273,148837,225456,207640,176080,181689,153013,216597,211883,236728,216930,213655,206351,235832,217546,245179,228699,256043,253629,225476,"0","206758.299347135","0","51960.4639215145"
"1012",6.122,309.1789,"Unknown","[M+H]+","null","0.71","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1012","0","0.00","null","null","null","null","null","null","null","16025.05","Pd_Bs_1_Y-B5_1_3848","309.17889:36526 310.18356:0 311.18823:0","155.04372:206",0,0,0,0,174593,152060,183600,168259,284403,176668,273789,279441,205326,205498,233647,227766,240364,248141,242634,246390,246036,256286,233574,254160,249394,255630,257222,234722,"0","230400.126658854","0","36537.4245523912"
"1018",0.754,310.1406,"Unknown","[M+H-H2O]+","null","0.07","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1018","0","0.00","null","null","null","null","null","null","null","10444.13","Pd_dSRF_4_Y-C4_1_3870","310.14059:20644 311.14526:0 312.14993:0","null",5174,7813,9552,16447,104536,94245,119020,91936,87595,86768,97193,84460,94805,85419,93515,73288,118831,91048,78649,85040,138414,136233,149469,148965,129003,153760,106617,127752,"9746.5024875","107356.801103646","4816.0651331992","24714.0135960721"
"1021",0.619,310.17643,"Unknown","[2M+NH4]+","null","0.11","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1021","0","0.00","null","null","null","null","null","null","null","10694.29","Pd_Pd_1_Y-B1_1_3847","310.17642:21176 311.18109:0 312.18576:0","null",4674,0,0,0,108227,107525,123865,101932,89547,98812,80500,98751,100849,81915,116044,108590,115008,79434,103161,132494,119758,152134,115091,196381,175073,99320,156022,157312,"1168.5897","117406.055209635","2337.1794","30199.7778578442"
"1022",3.982,310.17709,"Unknown","[M+H]+","null","0.32","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1022","0","0.00","null","null","null","null","null","null","null","11071.93","Pd_Pd_3_Y-B3_1_3861","310.17709:30396 311.18176:0 312.18643:0","null",0,0,0,0,173942,315359,145763,151676,184900,115720,183635,170379,168318,152637,194915,192008,130176,150743,129749,150766,153460,150487,162654,160385,171848,184685,219532,161598,"0","169805.644122396","0","38629.5307007354"
"1028",1.29,313.12249,"Unknown","[M+H]+","null","0.11","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1028","0","0.00","null","null","null","null","null","null","null","14509.71","Pd_Pd_1_Y-B1_1_3847","313.12250:32070 314.12717:6236 315.13183:0","null",0,0,0,0,117671,0,109866,157206,107798,100780,134097,102182,96255,93011,82324,119581,141223,132216,127895,163891,142034,209956,134749,183335,255757,149435,229150,177983,"0","136183.056496615","0","52469.5614875075"
"1030",0.791,313.15623,"Unknown","[M+CH3OH+H]+","null","0.61","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1030","0","0.00","null","null","null","null","null","null","null","12798.63","Pd_001srf_4_Y-D8_1_3873","313.15622:26746 314.16089:0 315.16555:0","null",0,0,0,0,142872,170395,153728,205583,168250,103327,125078,135396,154986,108188,166962,189566,110793,116849,110360,191155,141962,165190,191678,213897,175557,161182,189579,157158,"0","156237.016764844","0","32317.0680037835"
"1031",0.978,313.15664,"Unknown","[M+H]+","null","0.04","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1031","0","0.00","null","null","null","null","null","null","null","10667.63","Pd_001srf_2_Y-D6_1_3859","313.15665:15056 314.16131:0 315.16598:0","null",0,0,0,0,1901,170395,1978,167192,2160,2308,110439,7946,3928,1595,166962,121150,1514,1424,110360,147869,1661,1477,191678,213897,1853,9004,2277,1757,"0","60113.5725588542","0","78504.6084435595"
"1034",5.199,313.21248,"Unknown","[M+H]+","null","0.11","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1034","0","0.00","null","null","null","null","null","null","null","13735.33","Pd_Bs_3_Y-B7_1_3862","313.21246:36718 314.21713:0 315.22180:0","81.07132:128 88.03935:210",0,0,0,0,77118,83562,101302,103542,202344,134884,209241,182658,118289,129961,141343,135507,96495,98963,97468,86030,112639,124321,104124,119634,103984,114608,121949,101072,"0","120876.493658854","0","34318.3974168418"
"1037",8.412,313.2741,"Unknown","[M+H]+","null","0.04","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1037","0","0.00","null","null","null","null","null","null","null","10000.38","Pd_Pd_3_Y-B3_1_3861","313.27411:22200 314.27878:0 315.28344:0","null",0,0,0,0,131858,104479,116798,128602,154096,75564,159250,136876,133410,115101,132556,161239,167370,140640,143342,170549,139855,155372,141207,149927,183629,119873,199572,133753,"0","141454.911932292","0","26187.5188794366"
"1040",3.67,313.66176,"Unknown","[M+2ACN+H]+","null","0.04","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1040","0","0.00","null","null","null","null","null","null","null","18330.25","Pd_001srf_2_Y-D6_1_3859","313.66177:25976 314.66644:0 315.67111:0","null",0,0,0,0,174,377566,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,170,5831,0,0,173,0,182,"0","16012.6684140625","0","77019.5951161085"
"1041",2.534,314.17107,"Unknown","[M+H]+","null","0.82","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1041","0","0.00","null","null","null","null","null","null","null","18451.65","Pd_Bs_1_Y-B5_1_3848","314.17105:46004 315.17572:0 316.18039:0","70.06564:1512 84.04555:136 86.09704:240 169.13390:140 189.08511:168 197.09264:224 215.13913:1656 216.14302:112 280.16774:116 286.15007:150",0,0,0,0,297336,0,289522,314689,466325,237516,379014,371377,336846,339142,409424,346540,243029,184328,234530,243105,264161,301619,247308,287750,300562,303682,364244,322695,"0","295197.723549479","0","89134.3732214063"
"1042",3.344,314.17197,"Unknown","[M+H]+","null","0.04","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1042","0","0.00","null","null","null","null","null","null","null","17236.63","Pd_001srf_2_Y-D6_1_3859","314.17197:33098 315.17663:0 316.18130:0","null",0,0,0,0,0,265240,0,0,0,0,0,186,5207,942,1461,1198,340,241,900,1085,0,703,928,1206,0,0,0,0,"0","11651.5570546875","0","54025.2761029977"
"1043",5.471,314.2333,"Unknown","[M+H]+","null","0.68","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1043","0","0.00","null","null","null","null","null","null","null","13621.04","Pd_Bs_3_Y-B7_1_3862","314.23331:46240 315.23797:0 316.24264:0","86.09707:158 123.11655:100",0,0,0,0,147486,147457,185975,180816,338731,236344,350608,316782,175360,176706,200775,195306,146084,136973,149441,154619,185328,197790,162934,177445,161587,148090,182566,153720,"0","192038.589338542","0","60013.1345588747"
"1045",4.929,315.19215,"Unknown","[M+H]+","null","0.11","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1045","0","0.00","null","null","null","null","null","null","null","13131.13","Pd_Bs_4_Y-B8_1_3869","315.19247:39842 316.19714:0 317.20181:0","70.02903:146 87.05625:164",0,0,0,0,12793,66701,68602,76580,181722,111679,194271,172107,84310,89472,101802,100121,85671,90850,99115,94493,131227,124740,116530,122242,98348,101724,108518,102779,"0","105683.234945312","0","38162.0117875058"
"1046",6.816,315.22798,"Unknown","[M+NH4]+","null","0.68","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1046","0","0.00","null","null","null","null","null","null","null","38426.49","Pd_Pd_3_Y-B3_1_3861","315.22800:160186 316.23266:0 317.23733:0","71.08573:164 74.02351:132 81.07105:104 83.08568:830 85.10108:418 87.05558:1188 88.03965:1366 89.04353:104 95.08564:586 98.02345:124 109.10091:840 116.03459:444 133.06059:3964 165.16402:508 166.16463:100 183.17347:418 183.18442:100 200.20172:596 270.20854:106 298.20082:696",0,0,0,0,479455,500998,507517,502634,530802,304979,506536,520010,451944,489703,547211,537072,596991,655662,592009,600096,594217,545162,582363,579638,583862,588908,637542,637363,"0","544694.702421875","0","74272.1183509299"
"1047",5.834,315.26484,"Unknown","[M+H]+","null","0.32","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1047","0","0.00","null","null","null","null","null","null","null","17839.80","Pd_dSRF_2_Y-C2_1_3856","315.26483:63900 316.26950:12072 317.27417:0","84.08099:730 129.10292:922 130.08689:600 147.11281:518 151.14879:128",0,0,0,0,56882,52340,59486,71140,92228,44486,87038,81277,46826,46739,59186,53506,207664,219185,213054,227401,283091,307928,264525,288808,250820,251644,280034,242678,"0","157831.858971354","0","100494.929606729"
"1048",1.593,315.68229,"Unknown","[M+H]+","null","0.82","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1048","0","0.00","null","null","null","null","null","null","null","21899.84","Pd_Pd_3_Y-B3_1_3861","315.68228:55900 316.68695:0 317.69162:0","69.07015:116 70.06529:100 72.08172:148 84.04457:294 86.09699:294 88.04025:206 101.07799:156 112.11122:166 116.07085:116 130.05065:266 131.05445:138 142.08583:502 147.07777:208 187.10817:766 225.17243:164 239.14932:254 242.19688:122 260.16171:156",0,0,0,0,248541,0,232730,302372,377606,272307,358632,337594,242673,250381,317955,285951,388102,355521,343949,416209,355661,448216,407901,420381,396612,371989,463329,388305,"0","332621.551290365","0","96913.0430066359"
"1049",2.526,315.68258,"Unknown","[M+H]+","null","0.04","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1049","0","0.00","null","null","null","null","null","null","null","11074.50","Pd_001srf_2_Y-D6_1_3859","315.68259:16566 316.68725:0 317.69192:0","null",0,0,0,0,0,187578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","7815.76545052083","0","38289.2746060999"
"1051",0.882,316.18675,"Unknown","[M+H]+","null","0.21","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1051","0","0.00","null","null","null","null","null","null","null","16705.71","Pd_Pd_1_Y-B1_1_3847","316.18677:19296 317.19144:0 318.19610:0","null",27588,24038,0,25588,230464,147716,227771,226584,235825,116569,208178,136846,218728,191544,181308,210350,227126,218132,219002,204596,234510,270884,150482,335308,356098,259477,321789,218330,"19303.53881875","222817.391076562","12950.831799209","57979.6037841339"
"1052",4.396,316.22352,"Unknown","[M-C6H10O4+H]+","null","0.86","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1052","0","0.00","null","null","null","null","null","null","null","22400.66","Pd_Pd_3_Y-B3_1_3861","316.22351:44182 317.22818:0 318.23285:0","null",0,8875,0,15911,284666,245426,374278,432424,451002,287597,388019,335299,270954,289655,365081,369585,360335,349994,377363,455351,351002,522225,455713,426134,498124,486098,598205,523179,"6196.467625","395737.856882812","7710.01596459733","90718.5861868385"
"1053",7.044,316.24834,"Unknown","[M+H]+","null","0.79","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1053","0","0.00","null","null","null","null","null","null","null","50932.31","Pd_dPPS_4_Y-C8_1_3871","316.24835:207850 317.25302:0 318.25769:0","83.08659:516 86.09669:5292 87.09984:214 97.06587:152 97.10195:128 109.10060:110 111.08025:116 121.10211:224 125.09668:132 125.13517:120 130.08420:124 132.10176:3470 133.10378:130 149.13307:684 167.14391:130 252.22937:132",0,0,0,0,661624,599439,619173,629401,711921,347959,668188,693431,494998,528525,515979,553525,913213,896552,890389,952298,780242,803776,821691,774816,777242,749718,775840,729925,"0","703744.412148438","0","149104.376960238"
"1054",7.915,316.28511,"Unknown","[M+H]+","null","0.04","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1054","0","0.00","null","null","null","null","null","null","null","12631.50","Pd_dSRF_3_Y-C3_1_3863","316.28513:42894 317.28979:0 318.29446:0","88.07623:400 95.08569:102 106.08728:1270",0,9333,0,0,0,12222,0,0,0,0,0,6427,0,0,0,0,0,7212,0,0,0,0,170032,0,0,0,0,0,"2333.134375","8162.19221354167","4666.26875000001","34612.49463352"
"1057",4.926,317.20775,"Unknown","[M+H]+","null","0.25","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1057","0","0.00","null","null","null","null","null","null","null","12777.52","Pd_Bs_1_Y-B5_1_3848","317.20773:44860 318.21240:0 319.21707:0","83.08530:264 87.05567:356 88.04018:1006 93.06965:174 97.06465:128 107.08580:196 133.06172:2294 149.13349:572 167.14266:306 236.16439:130 254.17617:260",0,0,0,0,100769,95054,119132,124743,257397,163126,235958,226326,136483,158394,163641,130540,82099,124871,131453,102012,149066,154476,157516,155964,163288,145288,189958,160865,"0","151184.199242187","0","43064.1219384955"
"1059",8.809,317.26931,"Unknown","[M+NH4]+","null","0.11","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1059","0","0.00","null","null","null","null","null","null","null","10945.17","Pd_Pd_3_Y-B3_1_3861","317.26898:31928 318.27365:6212 319.27832:0","71.08490:130 85.10150:104 111.11561:110",0,0,0,0,98927,159682,123574,163905,118550,74662,136943,103580,144764,112132,116028,129516,60444,63802,78410,67733,79456,66307,64557,64472,94948,75861,147438,83420,"0","101212.960481771","0","33232.7037468519"
"1066",2.034,318.13015,"Unknown","[M+H]+","null","0.04","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1066","0","0.00","null","null","null","null","null","null","null","146101.50","Pd_001srf_2_Y-D6_1_3859","318.13016:183324 319.13483:0 320.13949:0","86.09633:136 120.08040:138 141.06716:98 159.07423:204",0,1057,0,40140,6805,3266660,23260,29204,41927,0,20379,5420,210,12087,10525,19514,34339,9268,43639,28212,24259,30596,27320,33462,27685,31902,56870,17640,"10299.44184375","158382.643310156","19900.2392545286","662209.43726868"
"1067",2.858,318.13054,"Unknown","[M+3ACN+2H]2+","null","0.29","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1067","0","0.00","null","null","null","null","null","null","null","14366.28","Pd_Pd_4_Y-B4_1_3868","318.12961:21294 319.13428:0 320.13894:0","132.06502:98",33237,0,0,0,185429,0,524507,552674,447418,184986,385054,373820,296550,347471,281872,271108,407643,428439,413505,449039,320722,359348,332772,430863,427376,231172,424507,327452,"8309.34125","350155.366856771","16618.6825","119895.079556413"
"1069",1.767,318.1663,"Unknown","[M+H]+","null","0.04","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1069","0","0.00","null","null","null","null","null","null","null","16988.38","Pd_001srf_2_Y-D6_1_3859","318.16629:24916 319.17096:0 320.17563:0","null",180,0,0,6267,14622,371127,28747,33968,19397,18632,27352,16350,20621,21420,30806,25593,33184,46473,30460,27302,28598,38714,44187,24060,28681,35398,45047,29603,"1611.75703125","43347.5383104167","3104.74256523126","70347.979931105"
"1070",1.387,318.1663,"Unknown","[M+H]+","null","0.79","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1070","0","0.00","null","null","null","null","null","null","null","24009.59","Pd_Pd_3_Y-B3_1_3861","318.16629:63342 319.17096:0 320.17563:0","null",0,0,25027,0,340056,34724,464302,578860,514046,311562,459343,326851,371337,390774,547849,474645,450723,545478,490757,593404,610731,485397,580953,515118,688167,687085,844550,671490,"6256.8380734375","499091.75266875","12513.676146875","161432.139236282"
"1071",4.51,318.18182,"Unknown","[M+2ACN+H]+","null","0.64","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1071","0","0.00","null","null","null","null","null","null","null","13084.63","Pd_dSRF_2_Y-C2_1_3856","318.18182:40464 319.18649:0 320.19116:0","null",0,3983,0,0,214388,144820,211401,267794,247205,157834,186743,186584,212283,202700,238829,236137,217257,241070,202647,250703,228400,339693,208305,308477,320855,252336,287152,237095,"995.657250000002","233362.820117187","1991.3145","47380.6561939668"
"1074",0.755,318.20222,"Unknown","[M+H]+","null","0.07","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1074","0","0.00","null","null","null","null","null","null","null","12513.19","Pd_001srf_4_Y-D8_1_3873","318.20221:29972 319.20688:0 320.21154:0","null",13966,8540,7196,0,110490,125950,152824,181175,128729,85120,96319,87136,99372,98360,113080,104748,103756,96428,109652,129959,100495,135029,125546,118307,140534,145245,165821,140190,"7425.5854078125","120594.456330469","5750.67943254518","24914.7213655801"
"1078",0.575,320.128,"Unknown","[M+H]+","null","0.86","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1078","0","0.00","null","null","null","null","null","null","null","83432.48","Pd_001srf_2_Y-D6_1_3859","320.12799:108974 321.13266:0 322.13733:0","null",0,18451,0,0,1376806,1617146,1373502,1411240,1394222,1278080,1363915,1172148,1236498,1209127,1241050,1167531,1134107,1150104,1162770,1185492,1118033,1174895,1133084,1133734,1471658,1430755,1555408,1389668,"4612.7140296875","1286707.19916823","9225.428059375","145834.827124887"
"1079",3.807,320.16066,"Unknown","[M+H]+","null","0.82","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1079","0","0.00","null","null","null","null","null","null","null","159077.30","Pd_001srf_4_Y-D8_1_3873","320.16064:386556 321.16531:0 322.16998:0","70.06542:2026 71.06905:44 76.03995:44 84.04450:62 120.08118:132 127.08651:4174 128.07208:44 128.09068:162 129.10433:44 132.10358:46 153.01741:44 155.08144:1410 156.08273:110 166.08742:98 201.14581:52 217.13393:50 229.14369:44 256.13640:48 263.12299:52 263.14021:1004 264.14613:136 274.15430:52 284.13563:50 303.13249:168 320.16670:70",263641,286689,207434,89375,3162897,247365,3302535,3449458,2893941,1726793,2839309,2615453,2546112,2562402,2634368,2608576,2317891,2275202,2207968,2302638,1810405,2188626,1973243,1889476,2839491,2784651,3161463,2883161,"211784.612546875","2467642.75415625","88133.7944030975","664727.163569582"
"1080",4.026,320.16126,"Unknown","[M+H]+","null","0.04","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1080","0","0.00","null","null","null","null","null","null","null","218824.40","Pd_001srf_2_Y-D6_1_3859","320.16125:476678 321.16592:0 322.17059:0","70.06580:3836 71.06914:126 86.05844:102 120.08151:392 127.08700:11050 128.09064:500 155.08165:3474 155.09386:150 156.08730:278 166.08611:186 166.09163:148 245.12825:132 257.12789:174 263.13896:3134 263.15477:320 264.14296:440 303.13290:304",107859,35604,63068,33774,754766,3194964,3308020,243981,51037,185840,198693,187797,262434,240835,2605055,276538,130200,45478,155394,2317204,35072,44493,39040,72234,164091,135527,63307,62200,"60076.409765625","615591.652966146","34558.4341659276","1048028.9460231"
"1083",0.832,320.65103,"Unknown","[M+H]+","null","0.79","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1083","0","0.00","null","null","null","null","null","null","null","11561.57","Pd_dSRF_2_Y-C2_1_3856","320.65103:24548 321.65570:0 322.66037:0","null",0,0,0,0,153132,8895,156047,154606,152957,141738,164700,174892,161620,167200,167089,178732,184755,183221,169590,176727,187023,196302,168745,197077,175424,162898,158011,168263,"0","162901.937990885","0","35598.3857182413"
"1084",1.176,320.65109,"Unknown","[M+H]+","null","0.04","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1084","0","0.00","null","null","null","null","null","null","null","11714.13","Pd_001srf_2_Y-D6_1_3859","320.65109:13038 321.65576:0 322.66043:0","null",12299,0,4277,0,0,297637,0,0,0,216,0,630,0,459,0,0,275,0,354,0,0,0,441,0,249,0,0,172,"4143.7867453125","12518.0260557292","5798.24588613168","60730.3389011011"
"1090",0.787,322.18748,"Unknown","[M+3ACN+2H]2+","null","0.79","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1090","0","0.00","null","null","null","null","null","null","null","15766.17","Pd_Pd_3_Y-B3_1_3861","322.18747:42208 323.19214:0 324.19680:0","null",0,17498,19827,0,153662,154585,181614,204518,199058,144718,200265,180400,172709,134890,211899,232058,215604,182321,183407,234424,205056,274924,253888,291735,274762,215154,309390,245503,"9331.200234375","210689.382172135","10816.6403231634","46742.1325039818"
"1093",4.278,322.6981,"Unknown","[M+3ACN+2H]+","null","0.04","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1093","0","0.00","null","null","null","null","null","null","null","10471.00","Pd_Pd_1_Y-B1_1_3847","322.69809:30010 323.70276:0 324.70743:0","null",0,0,0,0,89488,66722,111608,115160,102198,72589,102205,57161,74281,80033,97898,82322,107746,61065,67554,91930,91762,141250,83389,113595,144010,87520,142442,123683,"0","96150.5275651042","0","25176.7710986548"
"1096",0.477,323.16939,"Unknown","[M+Na]+","null","0.32","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1096","0","0.00","null","null","null","null","null","null","null","29635.24","Pd_Bs_1_Y-B5_1_3848","323.16940:75826 324.17407:0 325.17874:2028","null",0,0,0,0,275836,383331,410051,356813,447526,315025,454213,404158,395455,290305,373402,355974,382826,329408,340850,357202,308624,301739,334126,325584,369065,345843,370136,382618,"0","358754.705360156","0","45464.672686263"
"1097",6.429,323.19467,"Unknown","[M+H]+","null","0.86","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1097","0","0.00","null","null","null","null","null","null","null","254094.10","Pd_Pd_3_Y-B3_1_3861","323.19467:898222 324.19934:0 325.20401:0","72.08428:30 138.01724:40 155.04154:488 175.10961:32 199.05325:26 234.18585:34 306.16541:146 323.05502:22 323.16455:34 323.19287:292 323.21070:26",0,0,0,0,3036605,2552070,3123822,2958773,4303965,2101471,4155849,3938558,2686669,2815576,2888784,2953486,3829472,3674453,3897889,3996228,3505192,4036631,3352645,3796758,4471213,3952389,4414901,4096168,"0","3522481.9226224","0","654224.57194254"
"1100",0.514,324.09586,"Unknown","[M+H]+","null","0.11","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1100","0","0.00","null","null","null","null","null","null","null","11322.29","Pd_Bs_4_Y-B8_1_3869","324.09586:31256 325.10052:0 326.10519:0","null",6832,0,0,0,118910,121327,116949,117412,152077,119452,143444,148111,111590,119934,112592,110361,100164,108830,91394,106298,92569,108342,89509,103605,134662,129764,134929,124033,"1708.04025","117344.05402526","3416.0805","16937.0810951393"
"1101",0.538,324.1174,"Unknown","[M+H]+","null","0.29","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1101","0","0.00","null","null","null","null","null","null","null","11140.02","Pd_Bs_1_Y-B5_1_3848","324.11740:27618 325.12207:0 326.12674:0","null",21091,13797,4548,12853,167955,105744,175779,167770,255867,215614,111642,239364,198062,234991,207912,225225,198268,212145,202748,134042,223650,217103,204883,207265,232145,200074,242202,203927,"13072.1134015625","199349.08616875","6770.85007394532","38697.0372089892"
"1102",1.874,324.13247,"Unknown","[M+H]+","null","0.04","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1102","0","0.00","null","null","null","null","null","null","null","14098.88","Pd_001srf_2_Y-D6_1_3859","324.13248:18120 325.13714:2808 326.14181:0","null",0,0,0,0,43441,354935,68278,83565,38579,25738,49748,23248,30350,63072,44173,46253,31796,33202,45757,45623,6612,24377,19519,26167,45377,49528,75766,53401,"0","55354.4347393229","0","66340.6090785197"
"1106",4.156,325.13987,"Unknown","[M+H]+","null","0.79","True","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1106","0","0.00","null","null","null","null","null","null","null","38871.29","Pd_Pd_3_Y-B3_1_3861","325.13986:149246 326.14453:0 327.14920:0","81.03337:130 117.05567:184 120.08089:168 156.07226:104 175.08814:374 191.08223:2014 192.08582:212 307.12918:546",0,0,0,0,439164,453295,484846,502328,549830,347220,542779,448919,516573,499490,555523,521820,534526,528948,510066,557684,537213,545972,510464,534260,656888,658054,666843,622153,"0","530202.508260416","0","72506.702978607"
"1113",7.417,325.27193,"Unknown","[M+H]+","null","0.04","False","null","null","null","null","null","null","999","False","False","False","Normalized unit: Intensity","False","False","1113","0","0.00","null","null","null","null","null","null","null","11140.00","Pd_Bs_4_Y-B8_1_3869","325.27194:28142 326.27661:5158 327.28128:0","null",0,0,0,0,17658,28002,20899,26075,130616,86965,138898,165962,53834,41461,57797,68065,58707,62367,58602,49821,61569,76501,57766,68095,39344,42327,48238,33094,"0","62194.2641302083","0","36747.4798496603"
