"","peak_id","Feature","mz","ret","int","group_id","family_id","adducts","connected_to","keep_rep","status"
"973","1376","1623","296.8854","6.677","146,331.7","0","","none","none","false","kept (no group)"
"974","1207","1423","268.9602","7.004","145,755.9","0","","none","none","false","kept (no group)"
"975","1493","1766","312.0116","17.315","145,570.8","0","","none","none","false","kept (no group)"
"976","501","600","166.0515","3.851","145,308.3","0","","none","none","false","kept (no group)"
"977","1940","2302","403.3069","1.465","145,203.5","0","","none","none","false","kept (no group)"
"978","2014","2388","421.2726","1.567","145,145.7","0","","none","none","false","kept (no group)"
"979","1323","1560","289.0074","7.167","145,067.2","0","","none","none","false","kept (no group)"
"980","255","300","132.0916","4.696","144,691.7","0","","none","none","false","kept (no group)"
"981","709","844","192.9882","9.095","143,962.2","0","","none","none","false","kept (no group)"
"982","1917","2273","395.2569","2.743","143,184.5","0","","none","none","false","kept (no group)"
"983","1222","1441","271.1023","7.949","143,105.0","0","","none","none","false","kept (no group)"
"984","2504","3001","721.5023","1.359","142,902.9","0","","none","none","false","kept (no group)"
"985","647","775","184.0788","7.341","142,733.3","0","","none","none","false","kept (no group)"
"986","2190","2593","478.0487","9.142","142,673.9","0","","none","none","false","kept (no group)"
"987","1943","2306","404.0547","8.499","142,521.0","0","","none","none","false","kept (no group)"
"988","1402","1654","300.0815","8.649","141,887.4","0","","none","none","false","kept (no group)"
"989","103","113","103.0531","8.649","140,921.3","0","","none","none","false","kept (no group)"
"990","1233","1455","273.9662","8.891","139,340.0","0","","none","none","false","kept (no group)"
"991","1577","1868","324.2912","1.485","139,300.6","0","","none","none","false","kept (no group)"
"992","830","987","207.9789","6.606","138,616.3","0","","none","none","false","kept (no group)"
"993","2255","2677","502.9513","9.913","138,331.8","0","","none","none","false","kept (no group)"
"994","1476","1747","310.0774","8.521","137,948.4","0","","none","none","false","kept (no group)"
"995","130","143","111.0394","5.664","137,613.7","0","","none","none","false","kept (no group)"
"996","451","541","158.0435","7.867","137,455.4","0","","none","none","false","kept (no group)"
"997","7","7","73.0292","7.334","137,114.6","0","","none","none","false","kept (no group)"
"998","1948","2314","405.2630","1.304","136,780.6","0","","none","none","false","kept (no group)"
"999","907","1072","220.7670","6.215","136,757.4","0","","none","none","false","kept (no group)"
"1000","2493","2988","698.5135","1.475","136,205.9","0","","none","none","false","kept (no group)"
"1001","58","64","91.0401","4.066","135,382.5","0","","none","none","false","kept (no group)"
"1002","694","829","192.0336","8.713","135,357.9","0","","none","none","false","kept (no group)"
"1003","138","151","112.9622","16.385","135,067.5","0","","none","none","false","kept (no group)"
"1004","1011","1194","238.7966","6.759","134,747.4","0","","none","none","false","kept (no group)"
"1005","1425","1682","303.0947","9.617","134,664.5","0","","none","none","false","kept (no group)"
"1006","843","1000","210.0077","9.628","134,324.5","0","","none","none","false","kept (no group)"
"1007","2290","2722","517.1642","8.521","133,545.8","0","","none","none","false","kept (no group)"
"1008","882","1042","217.0299","6.910","133,515.1","0","","none","none","false","kept (no group)"
"1009","1689","2000","343.1177","8.958","133,302.5","0","","none","none","false","kept (no group)"
"1010","247","290","131.9603","9.001","133,250.7","0","","none","none","false","kept (no group)"
"1011","1553","1837","320.0923","7.517","133,075.0","0","","none","none","false","kept (no group)"
"1012","1642","1945","336.8682","10.829","132,104.6","0","","none","none","false","kept (no group)"
"1013","1927","2284","400.1299","7.399","131,654.4","0","","none","none","false","kept (no group)"
"1014","2369","2822","569.2538","3.885","130,401.8","0","","none","none","false","kept (no group)"
"1015","2360","2809","559.9816","12.351","129,929.5","0","","none","none","false","kept (no group)"
"1016","1697","2009","344.9685","7.173","129,889.8","0","","none","none","false","kept (no group)"
"1017","712","847","193.0238","11.293","129,794.7","0","","none","none","false","kept (no group)"
"1018","2013","2387","421.2269","1.345","128,823.0","0","","none","none","false","kept (no group)"
"1019","394","473","150.0561","2.856","128,680.4","0","","none","none","false","kept (no group)"
"1020","959","1131","229.1346","1.640","127,729.1","0","","none","none","false","kept (no group)"
"1021","149","163","115.0231","8.890","127,566.5","0","","none","none","false","kept (no group)"
"1022","810","962","204.8004","6.810","127,172.9","0","","none","none","false","kept (no group)"
"1023","868","1025","215.0286","7.890","127,047.9","0","","none","none","false","kept (no group)"
"1024","2478","2968","672.9382","9.583","126,249.7","0","","none","none","false","kept (no group)"
"1025","1184","1398","265.0679","8.939","126,183.9","0","","none","none","false","kept (no group)"
"1026","1456","1719","308.0484","10.806","126,166.1","0","","none","none","false","kept (no group)"
"1027","1902","2256","391.1803","14.103","126,009.9","0","","none","none","false","kept (no group)"
"1028","1918","2274","395.3899","1.339","125,320.9","0","","none","none","false","kept (no group)"
"1029","2130","2520","454.1116","2.833","125,316.8","0","","none","none","false","kept (no group)"
"1030","207","237","125.0469","9.188","125,133.4","0","","none","none","false","kept (no group)"
"1031","1876","2227","387.0351","10.546","124,913.3","0","","none","none","false","kept (no group)"
"1032","366","432","146.0824","3.318","124,896.2","0","","none","none","false","kept (no group)"
"1033","772","918","199.1340","1.509","124,810.8","0","","none","none","false","kept (no group)"
"1034","2418","2888","610.3725","1.546","124,726.4","0","","none","none","false","kept (no group)"
"1035","2442","2918","627.9327","10.219","124,413.4","0","","none","none","false","kept (no group)"
"1036","2305","2740","524.2793","1.546","124,209.0","0","","none","none","false","kept (no group)"
"1037","1757","2081","360.9711","11.258","124,191.9","0","","none","none","false","kept (no group)"
"1038","1150","1360","260.0131","6.355","123,840.7","0","","none","none","false","kept (no group)"
"1039","1478","1749","310.1297","1.782","123,816.2","0","","none","none","false","kept (no group)"
"1040","1270","1495","280.2367","1.425","123,804.7","0","","none","none","false","kept (no group)"
"1041","1496","1769","312.0469","7.912","123,666.1","0","","none","none","false","kept (no group)"
"1042","1093","1293","250.0503","6.818","123,508.9","0","","none","none","false","kept (no group)"
"1043","837","994","208.9851","8.135","123,393.8","0","","none","none","false","kept (no group)"
"1044","2120","2510","451.1103","6.829","123,185.6","0","","none","none","false","kept (no group)"
"1045","711","846","192.9909","8.317","122,802.9","0","","none","none","false","kept (no group)"
"1046","532","633","170.9461","8.024","122,368.2","0","","none","none","false","kept (no group)"
"1047","1035","1222","241.9294","6.584","122,282.5","0","","none","none","false","kept (no group)"
"1048","1289","1519","283.0785","5.560","122,278.4","0","","none","none","false","kept (no group)"
"1049","2184","2587","475.9894","9.696","122,192.1","0","","none","none","false","kept (no group)"
"1050","932","1101","226.0835","4.296","121,342.5","0","","none","none","false","kept (no group)"
"1051","1037","1224","242.0521","7.728","120,764.5","0","","none","none","false","kept (no group)"
"1052","2137","2531","457.8881","9.606","120,705.7","0","","none","none","false","kept (no group)"
"1053","1345","1584","292.8879","6.677","120,585.1","0","","none","none","false","kept (no group)"
"1054","1309","1542","286.1046","8.180","120,536.6","0","","none","none","false","kept (no group)"
"1055","1913","2268","394.0869","3.879","120,520.0","0","","none","none","false","kept (no group)"
"1056","1134","1339","257.0785","8.454","120,298.7","0","","none","none","false","kept (no group)"
"1057","553","655","172.0147","6.446","119,934.0","0","","none","none","false","kept (no group)"
"1058","1696","2008","344.9648","9.004","119,591.5","0","","none","none","false","kept (no group)"
"1059","1752","2075","359.1684","8.649","119,579.0","0","","none","none","false","kept (no group)"
"1060","1400","1652","300.0090","6.192","119,422.1","0","","none","none","false","kept (no group)"
"1061","1414","1668","302.0070","6.203","119,198.3","0","","none","none","false","kept (no group)"
"1062","1846","2192","382.0752","7.979","119,103.0","0","","none","none","false","kept (no group)"
"1063","1445","1706","306.0865","8.111","119,025.0","0","","none","none","false","kept (no group)"
"1064","1608","1905","329.1390","7.867","118,518.7","0","","none","none","false","kept (no group)"
"1065","733","869","195.0564","3.110","118,203.4","0","","none","none","false","kept (no group)"
"1066","751","892","197.0566","8.500","118,012.8","0","","none","none","false","kept (no group)"
"1067","2512","3009","727.8723","9.628","117,975.4","0","","none","none","false","kept (no group)"
"1068","202","230","125.0045","8.152","117,772.7","0","","none","none","false","kept (no group)"
"1069","2344","2791","553.9012","9.651","117,621.2","0","","none","none","false","kept (no group)"
"1070","498","597","165.8945","6.262","117,433.7","0","","none","none","false","kept (no group)"
"1071","1276","1502","281.0362","3.879","116,906.4","0","","none","none","false","kept (no group)"
"1072","1715","2035","349.0544","10.315","116,413.1","0","","none","none","false","kept (no group)"
"1073","985","1166","234.9786","8.670","116,137.8","0","","none","none","false","kept (no group)"
"1074","2235","2652","493.9464","10.972","116,071.0","0","","none","none","false","kept (no group)"
"1075","745","885","196.9061","16.434","115,850.5","0","","none","none","false","kept (no group)"
"1076","73","79","96.9858","10.830","115,414.3","0","","none","none","false","kept (no group)"
"1077","1045","1232","242.9271","6.537","114,829.1","0","","none","none","false","kept (no group)"
"1078","1624","1923","333.2804","1.365","114,735.4","0","","none","none","false","kept (no group)"
"1079","424","509","154.0487","6.377","114,263.1","0","","none","none","false","kept (no group)"
"1080","489","584","163.8967","6.262","113,808.6","0","","none","none","false","kept (no group)"
"1081","2463","2943","652.5957","16.580","113,776.7","0","","none","none","false","kept (no group)"
"1082","697","832","192.0338","6.724","113,756.1","0","","none","none","false","kept (no group)"
"1083","1761","2085","361.1304","5.838","113,564.5","0","","none","none","false","kept (no group)"
"1084","584","691","176.0024","4.953","113,549.0","0","","none","none","false","kept (no group)"
"1085","1665","1973","339.9924","11.222","113,387.3","0","","none","none","false","kept (no group)"
"1086","739","878","196.0616","12.328","113,307.1","0","","none","none","false","kept (no group)"
"1087","1997","2370","418.0056","10.453","113,137.7","0","","none","none","false","kept (no group)"
"1088","240","279","130.8685","6.630","113,018.2","0","","none","none","false","kept (no group)"
"1089","1095","1295","250.0935","8.618","112,638.2","0","","none","none","false","kept (no group)"
"1090","1758","2082","360.9728","3.902","111,766.8","0","","none","none","false","kept (no group)"
"1091","934","1103","226.1816","1.567","111,754.4","0","","none","none","false","kept (no group)"
"1092","1041","1228","242.0800","6.711","111,626.9","0","","none","none","false","kept (no group)"
"1093","2474","2962","666.4506","1.405","111,509.2","0","","none","none","false","kept (no group)"
"1094","1766","2091","362.1459","7.307","111,359.0","0","","none","none","false","kept (no group)"
"1095","443","531","156.9635","3.902","111,174.6","0","","none","none","false","kept (no group)"
"1096","678","809","189.0518","10.007","111,144.1","0","","none","none","false","kept (no group)"
"1097","842","999","209.9760","6.606","110,375.3","0","","none","none","false","kept (no group)"
"1098","2519","3017","740.5249","1.747","110,373.1","0","","none","none","false","kept (no group)"
"1099","1075","1269","246.0731","9.584","110,358.1","0","","none","none","false","kept (no group)"
"1100","1462","1729","308.9377","6.840","110,288.6","0","","none","none","false","kept (no group)"
"1101","1862","2211","385.0171","11.042","109,553.2","0","","none","none","false","kept (no group)"
"1102","2378","2834","575.0591","6.724","109,149.0","0","","none","none","false","kept (no group)"
"1103","766","911","198.9544","6.824","108,765.5","0","","none","none","false","kept (no group)"
"1104","1586","1879","326.3067","1.485","108,648.0","0","","none","none","false","kept (no group)"
"1105","2284","2715","514.2021","8.035","108,379.7","0","","none","none","false","kept (no group)"
"1106","1126","1330","255.8376","6.793","108,298.5","0","","none","none","false","kept (no group)"
"1107","651","779","184.9549","11.305","108,184.1","0","","none","none","false","kept (no group)"
"1108","1894","2248","390.2866","1.465","107,951.3","0","","none","none","false","kept (no group)"
"1109","1194","1409","266.9006","10.758","107,905.0","0","","none","none","false","kept (no group)"
"1110","77","83","97.0295","7.338","107,827.7","0","","none","none","false","kept (no group)"
"1111","2071","2452","437.0259","7.702","107,740.7","0","","none","none","false","kept (no group)"
"1112","1285","1515","282.8877","16.434","107,250.7","0","","none","none","false","kept (no group)"
"1113","340","404","144.0779","8.317","107,074.8","0","","none","none","false","kept (no group)"
"1114","2533","3034","749.8537","9.674","107,044.3","0","","none","none","false","kept (no group)"
"1115","856","1013","212.8395","6.770","106,794.0","0","","none","none","false","kept (no group)"
"1116","1615","1913","331.0291","5.538","106,447.8","0","","none","none","false","kept (no group)"
"1117","2167","2568","468.1291","8.824","106,370.2","0","","none","none","false","kept (no group)"
"1118","1057","1247","243.9258","6.606","106,291.9","0","","none","none","false","kept (no group)"
"1119","2252","2672","500.7080","16.531","105,803.1","0","","none","none","false","kept (no group)"
"1120","309","368","138.8755","6.491","105,513.9","0","","none","none","false","kept (no group)"
"1121","1882","2234","388.0816","5.538","104,994.9","0","","none","none","false","kept (no group)"
"1122","1163","1374","261.9788","7.727","103,904.8","0","","none","none","false","kept (no group)"
"1123","784","934","201.0882","3.063","103,108.6","0","","none","none","false","kept (no group)"
"1124","1455","1718","308.0381","4.227","103,040.6","0","","none","none","false","kept (no group)"
"1125","1412","1666","301.1338","7.878","102,798.7","0","","none","none","false","kept (no group)"
"1126","809","961","204.0878","6.537","102,750.7","0","","none","none","false","kept (no group)"
"1127","1299","1531","284.7751","6.817","102,423.5","0","","none","none","false","kept (no group)"
"1128","2133","2527","456.1314","7.191","101,536.1","0","","none","none","false","kept (no group)"
"1129","716","852","194.0447","1.587","100,393.9","0","","none","none","false","kept (no group)"
"1130","2510","3007","726.5436","1.485","100,185.7","0","","none","none","false","kept (no group)"
"1131","2","2","72.0088","8.890","100,152.8","0","","none","none","false","kept (no group)"
"1132","1600","1896","328.8043","16.580","100,044.3","0","","none","none","false","kept (no group)"
"1133","2433","2909","618.2522","8.477","99,857.3","0","","none","none","false","kept (no group)"
"1134","534","635","170.9854","10.408","99,305.5","0","","none","none","false","kept (no group)"
"1135","1165","1376","262.1127","9.561","99,189.8","0","","none","none","false","kept (no group)"
"1136","1330","1567","289.1020","3.155","98,916.3","0","","none","none","false","kept (no group)"
"1137","787","937","201.1359","11.804","98,858.2","0","","none","none","false","kept (no group)"
"1138","1433","1692","304.0709","8.085","98,847.1","0","","none","none","false","kept (no group)"
"1139","1088","1287","249.0495","4.157","98,739.4","0","","none","none","false","kept (no group)"
"1140","1799","2134","369.1339","5.491","98,406.9","0","","none","none","false","kept (no group)"
"1141","2221","2635","489.0303","7.345","98,310.7","0","","none","none","false","kept (no group)"
"1142","665","794","187.0249","10.568","98,303.8","0","","none","none","false","kept (no group)"
"1143","1638","1941","336.0618","9.651","97,988.9","0","","none","none","false","kept (no group)"
"1144","2164","2565","467.2654","1.388","97,277.9","0","","none","none","false","kept (no group)"
"1145","944","1113","228.0280","9.072","96,912.4","0","","none","none","false","kept (no group)"
"1146","1105","1306","251.9893","9.073","96,612.6","0","","none","none","false","kept (no group)"
"1147","2232","2649","492.3462","1.546","96,337.2","0","","none","none","false","kept (no group)"
"1148","471","564","161.9138","4.065","96,236.1","0","","none","none","false","kept (no group)"
"1149","338","402","144.0303","3.364","96,182.1","0","","none","none","false","kept (no group)"
"1150","531","632","170.8472","6.864","96,154.5","0","","none","none","false","kept (no group)"
"1151","1283","1511","282.0846","10.125","95,972.9","0","","none","none","false","kept (no group)"
"1152","330","393","142.9730","6.910","95,907.0","0","","none","none","false","kept (no group)"
"1153","1850","2197","382.9802","3.856","95,853.3","0","","none","none","false","kept (no group)"
"1154","1588","1881","326.9842","5.560","95,852.1","0","","none","none","false","kept (no group)"
"1155","1248","1470","277.0478","8.068","94,776.6","0","","none","none","false","kept (no group)"
"1156","1016","1199","239.0038","6.747","94,590.6","0","","none","none","false","kept (no group)"
"1157","53","57","89.9257","8.981","93,590.0","0","","none","none","false","kept (no group)"
"1158","2179","2580","474.2138","1.485","93,279.1","0","","none","none","false","kept (no group)"
"1159","1074","1268","246.0634","8.846","93,223.2","0","","none","none","false","kept (no group)"
"1160","320","379","140.9760","6.910","93,171.4","0","","none","none","false","kept (no group)"
"1161","866","1023","214.0334","7.890","92,671.2","0","","none","none","false","kept (no group)"
"1162","2172","2573","471.0867","7.225","91,541.7","0","","none","none","false","kept (no group)"
"1163","1870","2219","386.0338","11.472","91,118.9","0","","none","none","false","kept (no group)"
"1164","579","683","174.9778","5.862","90,549.6","0","","none","none","false","kept (no group)"
"1165","1783","2114","365.1355","8.408","90,330.4","0","","none","none","false","kept (no group)"
"1166","612","724","179.0351","3.109","89,587.6","0","","none","none","false","kept (no group)"
"1167","568","671","174.0172","3.867","88,738.4","0","","none","none","false","kept (no group)"
"1168","1277","1503","281.0895","2.994","88,713.4","0","","none","none","false","kept (no group)"
"1169","299","356","136.8777","6.469","88,657.0","0","","none","none","false","kept (no group)"
"1170","1421","1676","303.0020","7.097","88,635.4","0","","none","none","false","kept (no group)"
"1171","2389","2848","581.2753","10.408","87,510.1","0","","none","none","false","kept (no group)"
"1172","1296","1526","284.0155","5.584","87,354.8","0","","none","none","false","kept (no group)"
"1173","2496","2992","701.9419","10.173","87,271.5","0","","none","none","false","kept (no group)"
"1174","2237","2654","494.0473","9.258","87,143.4","0","","none","none","false","kept (no group)"
"1175","99","109","101.0720","8.454","87,045.4","0","","none","none","false","kept (no group)"
"1176","2278","2709","512.1187","7.376","86,790.3","0","","none","none","false","kept (no group)"
"1177","1911","2266","393.3741","1.342","86,663.7","0","","none","none","false","kept (no group)"
"1178","1525","1804","315.0966","4.296","86,609.1","0","","none","none","false","kept (no group)"
"1179","1367","1611","295.0429","7.889","85,982.4","0","","none","none","false","kept (no group)"
"1180","1448","1711","307.0948","7.844","85,959.5","0","","none","none","false","kept (no group)"
"1181","1831","2174","377.0199","14.136","85,512.5","0","","none","none","false","kept (no group)"
"1182","367","433","146.0823","6.934","85,427.1","0","","none","none","false","kept (no group)"
"1183","1552","1836","320.0850","4.684","85,013.0","0","","none","none","false","kept (no group)"
"1184","1746","2069","358.1259","7.703","84,946.9","0","","none","none","false","kept (no group)"
"1185","1869","2218","386.0162","9.948","84,635.8","0","","none","none","false","kept (no group)"
"1186","1900","2254","391.1296","5.584","83,907.5","0","","none","none","false","kept (no group)"
"1187","1954","2321","407.2207","1.587","83,770.3","0","","none","none","false","kept (no group)"
"1188","450","538","157.9083","6.864","83,751.1","0","","none","none","false","kept (no group)"
"1189","1970","2339","412.1307","4.813","83,584.1","0","","none","none","false","kept (no group)"
"1190","1123","1326","254.9903","4.090","83,515.2","0","","none","none","false","kept (no group)"
"1191","1732","2054","355.0255","14.125","83,457.0","0","","none","none","false","kept (no group)"
"1192","551","652","171.8479","6.191","83,256.7","0","","none","none","false","kept (no group)"
"1193","637","762","182.9867","8.409","83,057.6","0","","none","none","false","kept (no group)"
"1194","1730","2052","354.0724","9.049","82,815.2","0","","none","none","false","kept (no group)"
"1195","1910","2265","393.2416","1.546","82,502.1","0","","none","none","false","kept (no group)"
"1196","465","556","160.8495","6.168","82,125.6","0","","none","none","false","kept (no group)"
"1197","1818","2158","374.0315","8.001","82,063.8","0","","none","none","false","kept (no group)"
"1198","1110","1312","253.0931","7.121","81,900.8","0","","none","none","false","kept (no group)"
"1199","2166","2567","468.1035","4.579","81,045.4","0","","none","none","false","kept (no group)"
"1200","1605","1901","329.0207","3.879","80,621.1","0","","none","none","false","kept (no group)"
"1201","1282","1510","282.0387","9.258","80,490.2","0","","none","none","false","kept (no group)"
"1202","2185","2588","476.1324","3.855","80,167.6","0","","none","none","false","kept (no group)"
"1203","1965","2334","410.5638","7.190","80,154.9","0","","none","none","false","kept (no group)"
"1204","2215","2625","485.0318","7.333","80,078.0","0","","none","none","false","kept (no group)"
"1205","474","568","162.0410","6.793","79,885.3","0","","none","none","false","kept (no group)"
"1206","1750","2073","359.0862","9.583","79,430.0","0","","none","none","false","kept (no group)"
"1207","1174","1387","264.0741","4.204","79,314.5","0","","none","none","false","kept (no group)"
"1208","1279","1505","281.1121","4.718","79,206.4","0","","none","none","false","kept (no group)"
"1209","1092","1292","250.0101","7.867","78,897.7","0","","none","none","false","kept (no group)"
"1210","308","367","138.0561","2.879","78,794.6","0","","none","none","false","kept (no group)"
"1211","2084","2469","442.0694","9.003","78,627.1","0","","none","none","false","kept (no group)"
"1212","102","112","103.0401","9.245","78,254.8","0","","none","none","false","kept (no group)"
"1213","2024","2400","424.5795","6.191","78,001.2","0","","none","none","false","kept (no group)"
"1214","1598","1892","328.1166","8.002","77,878.1","0","","none","none","false","kept (no group)"
"1215","1065","1258","244.9242","6.537","77,645.4","0","","none","none","false","kept (no group)"
"1216","2264","2687","506.0488","8.936","77,282.7","0","","none","none","false","kept (no group)"
"1217","1737","2059","355.9398","6.817","77,138.0","0","","none","none","false","kept (no group)"
"1218","1832","2175","377.1407","16.556","77,056.9","0","","none","none","false","kept (no group)"
"1219","644","772","183.9928","4.556","77,027.7","0","","none","none","false","kept (no group)"
"1220","2516","3013","736.5773","16.581","76,652.7","0","","none","none","false","kept (no group)"
"1221","1660","1968","339.0859","5.839","76,327.3","0","","none","none","false","kept (no group)"
"1222","670","799","187.1340","2.676","76,327.1","0","","none","none","false","kept (no group)"
"1223","1212","1429","269.9607","6.238","76,180.6","0","","none","none","false","kept (no group)"
"1224","1059","1249","244.0499","7.368","76,150.6","0","","none","none","false","kept (no group)"
"1225","642","769","183.0928","3.598","76,013.3","0","","none","none","false","kept (no group)"
"1226","2026","2402","425.1100","5.561","75,874.3","0","","none","none","false","kept (no group)"
"1227","1008","1191","238.0312","6.377","75,702.9","0","","none","none","false","kept (no group)"
"1228","2346","2793","554.3100","2.743","75,622.8","0","","none","none","false","kept (no group)"
"1229","305","363","137.0341","6.713","75,375.7","0","","none","none","false","kept (no group)"
"1230","1129","1333","256.0942","3.434","75,130.0","0","","none","none","false","kept (no group)"
"1231","1769","2094","363.0214","3.855","75,065.1","0","","none","none","false","kept (no group)"
"1232","114","127","108.0125","8.271","75,039.2","0","","none","none","false","kept (no group)"
"1233","189","215","121.0507","5.328","75,013.6","0","","none","none","false","kept (no group)"
"1234","1690","2001","343.1256","8.981","74,890.1","0","","none","none","false","kept (no group)"
"1235","767","912","199.0015","7.494","74,752.6","0","","none","none","false","kept (no group)"
"1236","2291","2724","517.9742","10.197","74,338.0","0","","none","none","false","kept (no group)"
"1237","2069","2450","436.9674","11.246","74,223.5","0","","none","none","false","kept (no group)"
"1238","1180","1394","265.0478","8.076","74,114.1","0","","none","none","false","kept (no group)"
"1239","1986","2357","415.7693","16.483","74,009.2","0","","none","none","false","kept (no group)"
"1240","1249","1471","277.0589","8.046","73,687.6","0","","none","none","false","kept (no group)"
"1241","2303","2737","522.9542","10.181","73,390.5","0","","none","none","false","kept (no group)"
"1242","2142","2537","460.1802","10.412","73,199.7","0","","none","none","false","kept (no group)"
"1243","1549","1832","320.0035","8.913","72,781.2","0","","none","none","false","kept (no group)"
"1244","737","875","195.9761","6.922","72,590.7","0","","none","none","false","kept (no group)"
"1245","2333","2777","541.2228","3.879","72,532.9","0","","none","none","false","kept (no group)"
"1246","1919","2275","396.0236","10.430","72,494.8","0","","none","none","false","kept (no group)"
"1247","6","6","72.9862","16.507","72,456.0","0","","none","none","false","kept (no group)"
"1248","989","1170","235.0726","3.551","72,375.8","0","","none","none","false","kept (no group)"
"1249","1006","1189","238.0101","7.867","72,321.8","0","","none","none","false","kept (no group)"
"1250","909","1074","220.9629","8.930","72,267.6","0","","none","none","false","kept (no group)"
"1251","89","99","99.9340","8.981","72,067.0","0","","none","none","false","kept (no group)"
"1252","2287","2719","515.9827","10.453","72,037.8","0","","none","none","false","kept (no group)"
"1253","1781","2110","365.0022","7.191","71,331.5","0","","none","none","false","kept (no group)"
"1254","199","226","124.0444","8.127","70,989.9","0","","none","none","false","kept (no group)"
"1255","2078","2461","439.3031","1.608","70,901.7","0","","none","none","false","kept (no group)"
"1256","2124","2514","453.0670","11.946","70,843.3","0","","none","none","false","kept (no group)"
"1257","2455","2935","641.1721","4.579","70,797.2","0","","none","none","false","kept (no group)"
"1258","197","223","123.9702","8.127","70,794.8","0","","none","none","false","kept (no group)"
"1259","1086","1285","248.9839","9.072","70,735.9","0","","none","none","false","kept (no group)"
"1260","965","1142","230.9912","9.792","70,713.6","0","","none","none","false","kept (no group)"
"1261","1062","1255","244.1669","12.810","70,700.5","0","","none","none","false","kept (no group)"
"1262","1717","2038","349.1619","7.821","70,672.5","0","","none","none","false","kept (no group)"
"1263","1206","1422","268.9375","9.118","70,651.5","0","","none","none","false","kept (no group)"
"1264","738","877","196.0579","14.113","70,369.1","0","","none","none","false","kept (no group)"
"1265","2658","3187","894.4722","16.581","70,281.6","0","","none","none","false","kept (no group)"
"1266","702","837","192.0878","4.883","69,987.6","0","","none","none","false","kept (no group)"
"1267","444","532","156.9907","8.046","69,984.3","0","","none","none","false","kept (no group)"
"1268","1488","1761","311.9426","8.913","69,887.7","0","","none","none","false","kept (no group)"
"1269","1728","2050","353.9427","6.818","69,635.2","0","","none","none","false","kept (no group)"
"1270","144","157","114.0233","6.446","69,620.7","0","","none","none","false","kept (no group)"
"1271","146","160","114.0889","6.446","69,532.4","0","","none","none","false","kept (no group)"
"1272","936","1105","226.9639","8.046","69,416.4","0","","none","none","false","kept (no group)"
"1273","2354","2803","558.0046","10.102","69,290.8","0","","none","none","false","kept (no group)"
"1274","1238","1460","275.0178","10.995","68,966.0","0","","none","none","false","kept (no group)"
"1275","345","409","144.9760","8.992","68,895.3","0","","none","none","false","kept (no group)"
"1276","332","396","143.0463","5.023","68,769.3","0","","none","none","false","kept (no group)"
"1277","1859","2208","384.1926","14.102","68,415.3","0","","none","none","false","kept (no group)"
"1278","921","1089","223.9565","6.583","68,257.7","0","","none","none","false","kept (no group)"
"1279","1921","2278","396.2604","1.587","68,246.0","0","","none","none","false","kept (no group)"
"1280","858","1015","212.9912","5.538","68,074.1","0","","none","none","false","kept (no group)"
"1281","945","1115","228.0627","9.561","67,994.4","0","","none","none","false","kept (no group)"
"1282","825","981","207.0041","5.328","67,893.8","0","","none","none","false","kept (no group)"
"1283","2281","2712","513.0762","7.181","67,820.3","0","","none","none","false","kept (no group)"
"1284","2239","2657","495.0340","8.935","67,684.2","0","","none","none","false","kept (no group)"
"1285","1895","2249","390.8931","11.008","67,017.7","0","","none","none","false","kept (no group)"
"1286","953","1125","228.9685","5.047","67,006.3","0","","none","none","false","kept (no group)"
"1287","859","1016","213.0056","6.992","66,886.5","0","","none","none","false","kept (no group)"
"1288","891","1051","218.9053","10.829","66,743.6","0","","none","none","false","kept (no group)"
"1289","1306","1539","286.0529","9.995","66,614.8","0","","none","none","false","kept (no group)"
"1290","1604","1900","328.9373","9.268","66,560.2","0","","none","none","false","kept (no group)"
"1291","1159","1369","261.0124","5.549","66,437.4","0","","none","none","false","kept (no group)"
"1292","839","996","209.9100","8.363","66,191.7","0","","none","none","false","kept (no group)"
"1293","1802","2137","369.2283","1.588","65,719.9","0","","none","none","false","kept (no group)"
"1294","1508","1786","313.9740","8.936","65,676.3","0","","none","none","false","kept (no group)"
"1295","2277","2708","511.9629","9.730","65,279.2","0","","none","none","false","kept (no group)"
"1296","1469","1736","309.0343","3.878","64,988.3","0","","none","none","false","kept (no group)"
"1297","857","1014","212.9626","9.072","64,896.6","0","","none","none","false","kept (no group)"
"1298","2094","2480","444.0765","4.134","64,699.7","0","","none","none","false","kept (no group)"
"1299","1539","1821","317.1103","9.304","64,662.8","0","","none","none","false","kept (no group)"
"1300","269","316","133.0507","3.294","64,428.6","0","","none","none","false","kept (no group)"
"1301","1924","2281","399.0188","4.579","64,307.4","0","","none","none","false","kept (no group)"
"1302","1364","1608","294.9880","8.914","63,934.8","0","","none","none","false","kept (no group)"
"1303","838","995","209.0667","6.817","63,863.4","0","","none","none","false","kept (no group)"
"1304","782","931","201.0193","8.409","63,826.6","0","","none","none","false","kept (no group)"
"1305","1691","2002","343.3217","1.465","63,813.1","0","","none","none","false","kept (no group)"
"1306","1926","2283","399.0829","5.579","63,473.2","0","","none","none","false","kept (no group)"
"1307","1538","1820","317.0990","10.267","62,972.7","0","","none","none","false","kept (no group)"
"1308","2052","2433","433.1118","6.945","62,924.6","0","","none","none","false","kept (no group)"
"1309","378","450","148.0075","3.481","62,919.3","0","","none","none","false","kept (no group)"
