id_number,mz,rtime,Orbi_P_E2_EXBLANKA.mzML,Orbi_P_E2_EXBLANKB.mzML,Orbi_P_E2_EXBLANKC.mzML,Orbi_P_E2_WS03A.mzML,Orbi_P_E2_WS03B.mzML,Orbi_P_E2_WS03C.mzML,Orbi_P_E2_Wasteblank4.mzML,Orbi_P_E2_Wasteblank5.mzML,Orbi_P_E2_Wasteblank6.mzML
11021,553.2345189,4.8576255,0,0,0,77308.36,90543.234,80913.03,0,0,0
11023,497.1999438,4.8576546,0,0,0,74833.43,88037.11,79055.97,0,0,0
11058,862.3771453,4.8576255,0,0,0,5615.5986,6190.6006,5269.0996,0,0,0
11024,861.8719348,4.8576546,0,0,0,5547.4272,6065.626,5434.993,0,0,0
11025,870.8886817,4.8576546,0,0,0,42677.34,48418.918,40890.887,0,0,0
11092,306.2065565,4.8577323,9460.545,41.94181,52.083824,0,0,0,0,0,0
10934,342.2287951,4.859041,17187.883,298.51205,485.9668,90.458694,147.74355,70.60631,81.68538,26.36956,25.067768
11056,673.2666278,4.859038,0,0,0,1440.4418,2609.9443,844.3895,0,0,0
11129,620.3842478,4.85939,0,0,22.581768,5544.0205,5930.469,5675.0483,0,0,0
11038,609.1985673,4.8596497,0,0,0,3131.0676,3669.9797,3258.9768,0,0,0
11040,361.110452,4.8596783,0,0,0,55704.383,64404.617,61627.41,0,0,0
11042,568.2592105,4.859663,0,0,0,183735.39,205378.12,190179.25,0,0,0
11044,550.2478023,4.8596783,0,0,0,4154.772,3983.8625,4080.3499,0,0,0
11046,551.2319194,4.8596783,0,0,0,853354.94,979187.2,887599.44,0,0,0
11048,586.2696382,4.8596783,0,0,0,1910023.8,2043868,1841929.8,0,0,0
11051,870.3865006,4.8596783,0,0,0,42575.426,51391.316,41871.77,0,0,0
11052,872.8639817,4.8596783,0,0,0,11861.58,13826.731,11776.564,0,0,0
11054,1154.504303,4.8596783,0,0,0,58885.223,69545.66,59541.42,0,0,0
11067,417.2430593,4.8616967,0,0,0,49323.465,55673.25,50088.98,0,0,0
11070,881.3715879,4.8616867,0,0,0,5497.7754,6680.5244,5803.953,0,0,0
11072,883.8535423,4.861711,0,0,0,5041.331,5659.4224,4746.5654,0,0,0
10960,884.3593234,4.862053,0,0,0,3520.406,4280.37,2528.251,0,0,25.91059
11107,886.3314049,4.863749,0,0,0,3343.2922,899.8793,3762.6084,0,0,0
10843,388.2339204,4.864723,1653.5098,1883.7345,2195.6946,3229.3523,1562.7784,2622.6995,1622.3438,1560.6196,1797.969
11094,908.3121123,4.865786,0,0,0,2722.3796,1042.4655,1331.8845,0,0,0
11110,453.263872,4.867782,0,0,0,23422.613,25485.23,23167.592,0,0,0
11111,163.1485569,4.869172,1946.5515,2040.1108,2188.5652,2620.6577,3264.7104,2866.0417,1775.7284,2092.9492,2029.5
11115,244.1914343,4.86973,103545.06,100195.2,100640.414,124883.77,128377.21,125916.19,84628.18,85336.88,85894.555
11118,198.1858656,4.870393,7955.2847,10254.609,9414.818,10766.22,15291.71,14278.537,8156.4575,8384.127,8852.621
11120,180.175245,4.870966,5418.962,4841.474,5223.4907,6653.374,7329.6636,7242.051,4376.027,4535.5205,4567.3916
11121,226.1807679,4.870965,143819.19,139314.83,143062.64,174951.08,193336.4,196984.45,118092.87,118421.52,119734.88
11126,181.1591919,4.8712063,1637.1708,1843.9862,1543.8944,1441.7299,1509.4742,2112.0225,1321.2682,1374.1654,1384.3754
11148,452.2793493,4.871665,36.244892,29.48899,33.661232,349.51657,1834.1707,965.81885,0,26.237074,0
11127,266.1733806,4.871758,49470.535,42804.855,43948.17,97077.14,107580.67,106533.47,35866.31,37434.55,37446.23
11128,435.2539331,4.871877,0,0,0,53690.87,64446.215,55780.008,0,0,0
11132,603.3550465,4.8718743,0,0,0,1798.395,1639.7257,598.3385,0,0,0
11162,594.226882,4.871902,0,0,0,1031.7065,878.04956,281.31427,0,0,0
11131,282.1470821,4.8730106,6512.4336,5859.556,6269.8936,10364.716,11115.56,11268.456,5101.972,4944.8745,5256.162
11116,351.2162524,4.873534,375.0962,507.69162,208.10806,12981.524,13816.377,12565.988,494.63068,387.81418,480.0866
11137,613.2073266,4.8739166,0,0,0,31013.975,33492.363,32390.412,0,0,0
10995,1159.45627,4.874677,0,28.558186,0,8196.728,9562.366,8594.187,0,0,0
11191,338.1781989,4.8758097,3694.3213,0,0,0,0,0,32.063408,0,0
11154,638.3922588,4.875965,0,0,0,31280.701,36755.45,35401.293,0,0,0
10979,393.1895116,4.876912,261.72235,78.28409,242.38742,951.09674,1931.9878,2179.1323,259.79916,142.9316,228.51918
11159,643.3476184,4.8780046,0,0,0,3592.8054,4408.265,4218.2812,0,0,0
11133,230.1756682,4.879941,10095.038,3496.5476,4647.974,3970.5398,2941.1008,4291.159,3798.9592,1985.8652,3962.2537
11166,335.1854819,4.880841,2608.7275,2493.802,2037.8595,2997.145,3524.4336,4077.7058,2217.461,2318.5352,2328.203
11175,493.2562813,4.888106,0,0,0,21401.932,24744.9,22695.555,0,0,0
11185,509.2290517,4.896267,0,0,0,3596.2478,4723.7,6302.491,0,0,0
11189,282.2074661,4.9036303,3492.5999,64.00203,0,0,0,0,0,0,0
11200,300.2177802,4.9057603,3440.2307,37.66275,95.46933,96.411606,86.78494,140.50198,128.95007,81.893875,101.935844
11263,339.1785712,4.9082084,806.23566,115.93638,93.78544,5925.482,4538.689,1601.7747,40.17576,47.98471,64.06859
11197,251.1052512,4.9083896,162.33636,443.66867,336.37527,65.56899,86.1006,38.3367,283.51758,521.43756,79.444176
11190,322.2015544,4.908954,7657.3223,26.266443,55.475582,0,0,29.719528,0,0,0
11220,504.2966174,4.9144573,0,0,0,10434.747,11699.266,10640.267,0,0,0
11233,261.1105527,4.9229136,1570.6464,1837.2065,1601.4673,11705.774,11903.905,19752.77,679.95996,620.94543,189.11682
11242,259.0949273,4.924047,2929.5903,3180.3071,3551.1694,3084.718,3078.9985,3601.965,3089.4993,3049.5903,3071.574
11244,275.0687703,4.9258127,799.9583,999.2229,958.9626,209.06494,159.96844,414.916,1069.4691,1103.9967,856.707
11246,511.2674536,4.9266315,0,0,0,6270.335,6822.0938,5807.8867,0,0,0
11224,163.0758901,4.927526,1402.9829,2275.9675,704.6239,7300.5483,7078.9194,12711.457,703.7039,360.2646,358.0905
11286,361.2448871,4.9277544,2049.013,1318.6898,1906.3129,0,0,0,29.197453,0,21.017601
11256,527.2421591,4.928706,0,0,0,1970.919,2204.9177,2140.8354,0,0,0
11261,219.1022407,4.930222,1564.8463,1298.573,1451.7142,1522.9703,1034.2311,1001.2147,1432.1028,1293.4941,1307.2388
11252,322.23644,4.930694,3717.0022,143.1612,74.46309,0,0,0,0,0,0
11251,282.2436306,4.930795,4917.6606,178.27913,193.95905,0,0,0,0,0,0
11262,355.1536487,4.9333286,0,47.52442,25.260849,840.2348,635.6786,216.67511,25.26368,28.129078,34.42285
11268,379.3063779,4.937643,6655.9976,6210.3706,6493.419,5960.307,6482.424,6565.664,5950.329,6244.1914,6790.5293
11271,396.3331975,4.9394946,694.72064,691.319,623.2474,651.9321,500.77692,725.2914,833.77783,608.4416,283.6336
11206,525.2262718,4.939553,0,0,0,1339.5104,1290.9004,1231.0269,0,0,0
11257,506.3094882,4.9426527,0,0,0,6914.0093,8357.613,7096.4956,22.31012,0,0
11280,339.2657575,4.948676,2130.884,1838.0325,2634.551,0,0,0,0,0,0
11364,615.2101031,4.954371,0,0,0,607.7849,1418.9015,1191.5032,0,0,0
11269,317.1966672,4.9594126,0,0,0,1662.7786,1344.7876,391.09955,21.316822,0,0
11298,784.4495807,4.9649863,0,0,0,3253.045,4162.4053,3400.9214,0,0,0
11300,789.4056932,4.967076,0,0,0,759.51636,826.0293,762.7673,0,0,0
11238,338.2113485,4.970387,1243.4044,22.328295,24.661207,47.76706,39.172874,50.073204,0,0,0
11316,238.1797413,4.9731536,23885.184,1099.8501,1100.4296,90.1763,50.917866,50.104248,32.10497,50.29899,26.084606
11363,1188.55632,4.9738307,0,0,0,1303.9856,1472.1266,1406.0276,0,26.438847,0
11313,294.1474514,4.9746675,3180.0847,0,0,0,0,0,0,0,0
11415,322.2031783,4.976137,2959.817,0,0,0,0,29.719528,0,0,0
11334,453.2642858,4.9834332,0,0,0,23851.324,27803.863,25726.076,0,0,0
11335,533.2215538,4.9834332,0,0,0,24259.729,42149.504,23830.246,0,0,0
11336,553.235075,4.9834332,0,0,0,15292.814,16693.342,16024.121,0,0,0
11337,607.1993489,4.9834332,0,0,0,2525.56,3103.5476,2849.598,0,0,0
11339,698.183702,4.983432,0,0,0,1470.4473,1432.732,1530.7137,0,0,0
11340,714.1566978,4.9834332,0,0,0,340.74326,267.04697,489.00586,0,0,0
11346,348.2754624,4.984076,3190.5422,1409.5138,1537.624,20084.75,21263.473,19356.395,992.75006,1266.559,1315.5969
11320,256.1902473,4.9841843,8470.046,486.98398,215.92155,71.68675,60.982716,77.738075,39.432335,58.967014,102.73052
11347,236.1628205,4.984932,49732.668,16414.41,16871.531,9421.011,9897.69,9526.338,9910.592,9301.415,8923.091
11352,488.3016927,4.985456,0,0,0,11237.737,12845.807,11422.7295,0,0,0
11353,568.2594212,4.985456,0,0,0,57676.914,63251.453,59124.707,0,0,0
11355,613.2077998,4.9854574,0,0,0,15959.403,17192.889,16242.551,0,0,0
11359,551.2320185,4.9854736,0,0,0,162611.25,187516.92,171318.97,0,0,0
11360,554.2356115,4.9854736,0,0,0,3231.271,3436.2458,3447.5684,0,0,0
11328,589.2725641,4.9854703,0,0,0,2242.6172,1928.3491,1916.2897,0,0,0
11361,591.2254205,4.9854736,0,0,0,19634.574,21633.816,20881.594,0,0,0
11356,471.2757298,4.9882264,28.103563,0,0,24317.902,27684.812,25355.86,0,0,0
11387,214.1807256,4.992814,67980.54,23441.46,24168.943,15400.177,16736.13,16277.232,13385.976,12972.568,13153.304
11390,254.1734434,4.99334,8753.891,3672.6255,4261.548,5015.198,5340.9927,5350.1235,3589.9316,3555.8774,3902.1711
11391,490.3137915,4.993603,0,0,0,1018.5605,249.9196,1197.7538,0,0,0
11394,232.191473,4.9945927,5833.7324,4616.6206,4920.728,5172.0933,5161.034,5227.4287,4507.4136,4817.7373,4767.7
11404,284.2226678,4.9954104,2573.0903,22.63219,36.73403,0,0,0,0,0,0
11396,270.1470601,4.9960985,1705.1532,1315.6353,1549.739,1067.0824,1131.4752,1242.938,1372.2083,1272.5822,1228.0349
11398,322.1792329,4.996486,1154.262,0,0,0,0,0,0,0,0
11312,278.1738112,4.999783,8477.673,74.55554,194.75757,0,0,0,0,0,0
11395,252.1357392,5.003097,15640.577,4018.7068,4351.2964,122.36772,277.9813,256.81152,1853.6079,2178.8464,1775.6489
11407,487.2690032,5.003822,0,0,0,1008.63617,963.6547,711.27893,0,0,0
11408,630.29629,5.003828,0,0,0,3656.1301,3853.1687,3484.7957,0,0,0
11411,525.2264852,5.005854,0,0,0,2978.5715,3482.5303,2630.2422,0,0,0
11440,366.2275566,5.006248,15353.834,320.3824,614.8125,36.069214,29.196129,0,0,0,26.21005
11332,353.2312115,5.006258,1522.2118,551.42554,261.72308,5846.003,6476.4395,5699.6,124.41518,188.33644,189.74553
11431,268.1327643,5.0071216,3865.401,729.13873,1736.1608,525.5853,607.2846,474.26334,0,0,0
11416,338.1752888,5.007759,910.5688,0,0,0,0,0,0,0,0
11417,628.280595,5.0078835,0,0,0,1662.563,2035.3774,1766.276,0,0,0
11418,611.2543217,5.007923,0,0,0,3419.2764,3595.6047,3040.3196,0,0,0
11409,613.2678115,5.007925,0,0,0,926.31506,1924.1686,2060.3274,0,0,0
11343,252.1572289,5.01012,10178.647,2676.9067,4206.615,0,43.33239,54.76033,0,40.72068,23.678553
11497,340.2891462,5.011524,448.28046,0,0,0,41.175407,0,0,0,0
11426,230.212156,5.0167875,1131.2656,592.55927,598.6485,305.93723,476.83307,326.32642,143.20009,275.63065,211.08194
11428,504.2965399,5.0171967,0,0,0,10294.663,11862.79,9542.9,0,0,0
11323,593.231122,5.0185676,0,0,38.976128,1684.5968,1920.8071,1441.6425,0,47.407936,80.37955
11491,435.2540658,5.025478,0,0,0,12144.108,17476.523,12752.078,0,0,0
11423,252.1953382,5.0255985,615.2666,103.08346,99.174324,107.25807,121.648636,55.661377,31.877478,132.0505,19.983337
11464,293.2118063,5.029705,195.44923,102.24333,46.35403,26037.604,29062.508,25011.752,33.1259,53.290184,42.718964
11460,373.1971921,5.0364738,0,0,0,2212.1726,1876.6572,2358.8396,0,0,0
11465,311.2224955,5.0382185,112.71867,108.998344,74.46626,7540.479,9604.403,8607.779,128.47919,133.0725,96.96561
11456,155.1071472,5.040091,1542.316,1408.5613,812.73956,7705.108,10511.186,7448.9717,787.1182,718.24567,1036.0608
11442,495.2705618,5.0402865,0,0,0,559.0505,812.53564,427.66608,0,0,0
11459,275.2013599,5.041502,145.64609,0,23.596539,9319.986,10357.799,9502.173,0,23.367874,0
11500,230.1757102,5.0438843,15733.923,4662.8115,7436.9507,7953.5376,8872.814,6355.9097,5536.6553,4897.7573,6566.911
11447,346.2599428,5.046446,4370.541,55.55105,39.406357,6125.843,6739.4834,5443.1094,69.851685,52.54653,32.385532
11517,286.2384404,5.0465837,4828.9478,97.30037,499.4458,186.82443,191.49197,145.66278,54.428673,45.378365,139.8877
11457,173.1178604,5.050671,402.6714,70.34425,174.24594,12096.201,13180.56,11351.523,187.10698,162.66808,71.69704
11466,351.2162059,5.052236,1215.1427,658.16614,476.39603,40551.242,43518.004,39102.797,369.36887,585.6589,291.11035
11452,190.1443149,5.052385,0,21.014214,44.89469,452.44833,518.4403,356.30746,33.844437,31.32883,0
11498,380.2790302,5.053055,2239.0667,0,0,0,0,0,0,0,0
11514,351.2368625,5.0572815,4627.4224,1084.0642,873.5894,124.22449,113.60218,177.55206,769.62695,828.46783,715.7151
11534,549.2130289,5.058835,0,0,24.065247,2587.3806,2639.6177,2635.0952,0,0,59.660946
11455,109.1019071,5.060252,2344.8264,2218.0906,2730.9495,12573.06,13970.462,11871.172,5686.04,822.00244,4241.614
11521,621.3659999,5.0611806,0,0,0,536.53516,493.76752,501.46768,0,0,0
11530,469.111683,5.0669055,702.49347,0,0,149.95416,149.11644,43.648056,0,0,0
11524,368.2654093,5.0696263,7661.653,7752.0137,7824.909,7076.5195,8003.698,7174.1245,6874.192,7003.8135,7540.8604
11526,643.3470652,5.0715795,0,0,0,206.00328,158.35718,134.31548,0,0,0
11529,464.1570792,5.071811,396.8513,0,0,0,0,0,0,0,0
11532,589.2102216,5.0736156,0,0,0,1375.7737,1457.7627,1386.7626,0,0,0
11525,611.1934547,5.07365,0,0,0,455.05923,235.71262,209.90588,0,0,0
11636,226.1807806,5.0759764,18119.217,8321.702,9212.272,5621.4116,10953,6219.3335,6392.2275,5590.84,1459.3772
11536,584.2545325,5.0761867,0,0,0,19846.422,22125.895,20548.87,0,0,0
11519,324.1947672,5.076383,2092.7427,25.976313,22.323196,0,0,0,0,0,0
11450,382.1984913,5.076605,6109.4307,54.33351,35.17595,36.01045,0,0,0,0,0
11561,199.0751121,5.079542,25.0277,26.716782,21.840725,29869.586,30860.033,4883.947,19.846336,20.586424,21.984993
11515,256.1548289,5.0802593,503.60828,161.5692,86.00103,2455.1396,2204.2095,5013.866,57.870056,93.96342,92.62735
11548,261.1105882,5.081309,8555.8,8321.119,7224.2725,83382.34,81408.61,191994.95,3537.9075,3542.6838,3551.214
11496,294.1470129,5.0838943,1086.8942,0,0,0,0,30.31474,0,0,22.508083
11501,256.1902758,5.0843472,2523.0393,62.59708,197.27097,38.56349,60.982716,68.36059,40.204437,65.89593,59.029804
11552,427.1741648,5.0853953,3046.207,3957.2256,4049.8936,6657.0293,6928.345,6649.198,4032.4805,3849.599,4216.7593
11554,443.1481917,5.0867777,3623.2004,4744.5186,4898.5073,6001.7095,5784.5376,6464.599,5102.82,4939.516,5247.2275
11555,422.2186255,5.0868177,11640.088,12429.451,11777.32,11235.303,11822.394,12328.709,11040.596,11227.527,11941.592
11461,367.1904475,5.0872006,354.8196,37.900116,346.51398,2742.86,3081.0442,2644.7666,146.98584,350.24554,44.17009
11474,344.2458731,5.093025,15315.874,126.08379,226.0605,185.60794,156.04231,44.914932,25.675472,24.03682,30.879185
11531,277.0842135,5.0943985,997.1956,923.1894,675.3865,7857.7456,7811.3154,18532.941,109.96622,267.51294,197.50336
11606,356.1887642,5.1085587,2917.239,0,0,0,39.368484,0,23.194387,0,0
11628,437.2677408,5.1163464,219.28468,0,0,11159.6875,11814.733,11105.006,0,0,0
11537,239.1286776,5.116409,2927.1238,2969.785,11210.213,22992.31,21931.88,49653.508,786.0322,1911.5568,1470.8268
11584,546.3073168,5.1163793,0,0,0,3790.1204,3650.1526,3435.7,0,0,0
11581,529.2806729,5.1188765,32.50261,0,0,1768.1455,1952.2483,2035.1696,23.03989,0,0
11589,338.1754054,5.119688,1529.0228,0,0,0,0,0,0,0,0
11573,322.2029507,5.1201386,3386.2866,22.145481,0,0,0,32.621014,0,0,0
11607,491.3200282,5.12037,81.880226,0,0,1703.5818,1326.5808,1412.7544,0,0,0
11599,567.2357104,5.1226153,0,0,0,1407.1426,1742.2158,1387.9666,0,0,0
11602,264.1943842,5.1245494,17654.418,1502.6332,1429.4908,0,0,0,0,0,0
11603,224.201703,5.1245556,13510.572,1046.6844,1114.9779,0,0,0,0,0,0
11654,248.1617641,5.1261344,5147.9536,167.49576,37.032875,0,51.6484,0,0,0,0
11542,163.0759006,5.1271152,13426.613,4171.1343,8697.416,42205.016,40170.098,94958.56,1218.5583,1326.973,1071.7474
11614,496.276622,5.128782,0,0,0,1002.4918,1203.3517,1024.3018,0,0,0
11590,340.2140338,5.1302347,5903.6523,27.443167,30.320314,31.087538,32.963676,36.056313,20.979563,0,19.624191
11578,300.2178871,5.1307197,2759.6213,163.60739,369.5295,127.56497,162.86182,301.31778,327.2764,113.92464,249.95782
11616,636.3659145,5.130861,0,0,0,17145.96,18354.783,16450.963,0,0,0
11588,207.1749302,5.133356,1863.587,186.22752,369.71628,57.983948,103.39708,142.0009,39.003593,79.91219,178.68143
11621,599.3242265,5.133343,0,0,0,1558.269,1677.5662,1357.4197,0,0,0
11629,634.3611867,5.1353664,0,0,0,167682.58,180181.22,165126.1,0,0,0
11631,639.3164614,5.1353664,0,0,0,33951.957,37181.805,30520.383,0,0,0
11632,655.2904118,5.1353664,0,0,0,8618.151,9636.033,7518.0044,0,0,0
11633,657.2935244,5.1353664,0,0,0,1214.298,1244.5449,1165.6812,0,0,0
11655,264.1365422,5.147108,1647.8877,131.35715,22.368256,0,0,0,0,0,0
11696,105.034154,5.1478353,3076.3394,2410.8086,2157.295,15359.63,12544.334,20114.1,301.40692,141.3771,201.45781
11662,517.2266497,5.1479497,0,0,0,14253.519,15823.843,15603.1875,0,0,0
11596,280.1651111,5.148719,6357.0493,574.7626,450.28128,0,36.114365,0,25.513462,25.986446,24.15131
11605,354.2639982,5.1512656,2758.588,739.8909,808.82886,0,0,37.591854,0,0,0
11604,189.1644139,5.1539416,916.9775,34.843422,46.88523,49.953354,74.37854,57.889668,75.050255,26.205156,46.2856
11609,332.2807163,5.153965,3439.632,719.8644,213.99547,0,0,0,0,0,0
11722,322.2037723,5.1586714,5267.43,22.145481,0,0,35.53735,32.621014,0,0,0
11695,163.0758899,5.1668816,19583.61,14728.792,13759.408,87138.9,70056.05,118231.91,2675.8635,2364.7727,2101.6868
11710,256.1548417,5.168497,1193.2675,1075.8704,957.893,6073.5967,4829.894,7749.79,192.64534,180.91687,175.58952
11705,261.1105441,5.1692796,57652.61,46907.86,41707.902,233395.78,198005.27,317017.94,8253.803,7374.0166,7100.114
11706,239.1286158,5.1693687,24249.262,18353.906,19305.568,101431.79,80212.266,132901.67,3607.5215,5666.453,6749.6733
11719,277.0833707,5.176291,7237.187,6280.9062,5509.705,311.2121,17069.945,36254.15,1111.7397,1290.9562,1027.6859
11721,300.2179546,5.1767673,7867.3916,250.64696,369.5295,127.56497,71.01872,161.71774,327.2764,178.32536,44.402836
11751,506.3183481,5.184754,0,33.423405,95.53844,8051.152,8777.633,7502.1753,51.711124,33.902695,54.85281
11727,338.1753757,5.1875253,2406.56,0,0,0,0,0,0,0,0
11739,370.2380199,5.196429,3970.6514,72.56403,172.97806,0,0,0,0,0,0
11745,354.263461,5.1981883,15849.86,878.03107,941.27515,0,0,0,0,0,0
11747,332.2807645,5.198569,15496.996,881.5933,1092.6448,0,0,0,0,0,0
11753,767.4235891,5.2003345,0,0,0,2486.4595,2813.8516,2913.9812,0,0,0
11738,330.2647418,5.201973,26880.465,295.95682,673.30493,48.336018,55.768333,39.935474,33.854492,38.188667,32.178337
11761,511.2675463,5.2023735,0,0,0,2193.1296,2373.576,1625.0704,0,0,0
11762,570.2751652,5.2023735,0,0,0,42514.652,48138.66,45926.703,0,0,0
11764,784.4499154,5.2023735,0,0,0,117396.71,129171.69,125041.65,0,0,0
11772,789.4049746,5.2044163,0,0,0,15610.225,17379.34,15961.949,0,0,0
11773,805.3786079,5.2044163,0,0,0,2823.1545,3213.8694,2878.3708,0,0,0
11776,289.2376866,5.206431,0,0,0,2593.1685,2389.4624,2507.2915,0,0,0
11767,271.2276737,5.2098994,199.05577,242.82237,72.21146,3664.4685,3724.482,3930.8198,133.77869,99.04113,168.35304
11785,509.2531425,5.2105064,0,0,0,7755.4976,8225.651,6965.8975,0,0,0
11786,549.2164589,5.2105103,0,0,0,6129.379,6747.5103,6381.252,0,0,0
11854,452.2784585,5.212587,0,46.577065,0,25262.19,30375.617,25126.092,0,52.720898,60.161903
11769,311.2218456,5.2143903,284.28677,139.39653,133.06943,4784.8276,4552.3438,3145.5552,58.1239,139.38223,200.6036
11807,504.2961195,5.216577,0,0,0,11036.216,12490.623,11365.064,0,0,0
11808,507.2149934,5.216577,0,0,0,4479.874,5173.3506,5084.2104,0,0,0
11809,584.254304,5.216577,0,0,0,9544.335,10712.149,10647.575,0,0,0
11813,469.2595158,5.218613,0,0,0,5195.204,5779.7114,5223.9814,0,0,0
11814,491.2410322,5.218613,0,0,0,8415.528,9949.071,9058.926,0,0,0
11821,486.2858234,5.222693,0,0,0,4199.8833,5272.661,4567.503,0,0,0
11873,322.2031816,5.2278557,3770.7566,0,0,0,35.53735,0,0,0,0
11846,366.2276541,5.2303915,13881.024,408.47162,473.6089,0,0,34.55459,0,0,31.18869
11868,471.2034539,5.246911,0,24.899136,0,11239.937,11164.391,9262.229,0,0,28.892754
11842,611.2541574,5.2471275,0,0,0,22689.053,25544.44,22153.238,0,0,0
11847,633.2357984,5.247162,0,0,0,2101.6985,3050,1310.8923,0,0,0
11931,387.2603925,5.247624,304.2718,401.0324,366.11542,0,0,0,0,0,0
11849,628.2807547,5.251239,0,0,0,25877.078,29765.941,27132.92,0,0,0
11878,288.253823,5.2540007,11459.658,1004.39343,1038.4083,32.32428,33.8299,0,140.39038,166.24272,214.41037
11853,435.2536294,5.255357,0,0,0,119620.34,128491.84,111477.805,0,0,0
11869,488.2279108,5.2581744,64.21532,208.16046,154.05138,4523.353,4993.7046,4433.3027,181.51776,157.1909,241.80833
11867,417.2429932,5.259417,0,0,0,4710.5703,5389.682,4633.6836,0,0,0
11843,405.227029,5.2595563,0,0,0,1137.5192,1171.3655,787.6263,27.791317,27.696135,24.475483
11905,310.2360086,5.261209,22363.574,1934.8953,1992.6527,0,0,32.974564,35.3377,126.20272,59.3867
11889,471.2748637,5.2620616,0,0,0,1543777.2,1692850.1,1450792,0,0,0
11890,488.3013084,5.2620616,0,0,0,739879.6,813169.1,693328.56,0,0,0
11891,493.1818746,5.262061,0,0,0,4607.2417,4954.915,4604.2505,0,0,0
11892,493.2565771,5.2620616,0,0,0,874566.75,915343.9,859819.6,0,0,0
11893,502.3168767,5.2620616,0,0,0,70161.59,74378.98,61687.062,0,0,0
11894,509.2304585,5.2620616,0,0,0,468416.2,512654.84,469937.62,0,0,0
11896,516.3328031,5.2620616,0,0,0,39925.004,38800.035,34661.227,0,0,0
11897,561.2449236,5.2620616,0,0,0,10273.84,11667.677,9614.944,0,0,0
11898,577.2185006,5.2620616,0,0,0,1595.2648,1504.5514,1724.0759,0,0,0
11900,963.5241995,5.2620616,0,0,0,164911.7,191371.1,150915.27,0,0,0
11901,979.5007747,5.2620616,0,0,0,14064.419,16049.04,12300.891,0,0,0
11904,270.2434168,5.2629457,9890.975,438.37915,541.543,0,0,0,0,0,0
11909,958.567876,5.264087,0,0,0,4882.187,5596.7344,3650.3733,0,0,0
11912,531.3070546,5.264708,0,0,0,42239.363,46224.55,38215.29,0,0,0
11856,189.1643674,5.269443,2568.7947,38.28627,138.60664,59.200714,0,128.1257,96.29828,27.041765,42.263466
11922,207.1750056,5.2697678,4676.177,409.45248,418.49146,72.97365,128.932,60.37992,142.85646,90.44571,95.634865
11899,941.541671,5.2715106,0,0,0,3929.6978,4206.1274,2811.801,0,0,24.052242
11936,280.164804,5.271967,12889.758,745.4429,813.5045,33.567543,60.586445,136.2438,31.157051,29.86694,24.15131
11919,300.2178828,5.27218,5652.8066,250.64696,309.71356,77.97032,71.01872,161.71774,56.8157,278.52707,102.76958
11960,326.2342426,5.273679,23082.354,3043.5105,3853.5247,71.45403,196.92528,68.61662,62.777447,23.371134,108.827156
11926,338.1753617,5.273836,1925.0527,0,0,0,0,0,0,0,0
11862,365.2326667,5.2748423,47.231766,33.79051,73.69579,787.9391,1192.5662,1158.7059,42.481056,35.52128,37.97689
11929,224.2016841,5.2763686,35779.3,2601.9226,2841.2688,0,0,0,0,0,0
11930,365.2809113,5.2763686,102.647194,620.95386,651.6773,0,0,0,0,0,0
11932,264.1943199,5.2799067,37683.54,3044.8105,3186.0386,0,0,0,0,0,0
11887,299.1635568,5.279938,421.8113,460.8585,578.5573,13389.099,13763.264,11675.371,265.8349,196.97221,416.5614
11838,344.2458077,5.2858787,7710.0615,665.14844,717.3027,953.1999,1134.7144,1665.8588,71.43533,94.66384,172.62363
11944,353.2811146,5.287477,1030.3,1375.6082,2019.4093,0,0,0,0,0,0
11945,469.259468,5.287588,0,0,0,7998.653,12061.143,10496.219,0,0,0
11939,375.2630231,5.28868,654.79486,861.2998,1255.6105,0,0,0,0,26.712933,0
11951,486.2857882,5.2896037,0,0,0,3654.9436,2996.9355,2525.1138,0,0,0
11954,348.2754453,5.292065,2128.619,0,0,0,0,0,0,0,0
11942,298.2658224,5.2960253,3479.3887,0,29.198685,0,0,0,0,0,0
11961,233.1520145,5.2960477,1401.7275,1511.0431,1463.4896,1867.4453,2039.1108,2211.8447,1265.9634,1388.6831,1273.7439
11962,193.1593695,5.296741,2747.8826,2772.863,3568.9077,5135.5244,5137.9995,5321.2837,2539.9207,2957.276,2760.3918
11955,370.2602474,5.311177,2596.3257,31.582764,31.290304,36.23478,48.523186,0,24.640038,0,38.60691
11985,525.2257211,5.311652,0,0,0,4064.7168,4665.6733,4328.4385,0,0,0
11949,364.1917696,5.3165073,8073.4053,380.51422,221.72456,0,0,485.96072,0,0,0
11995,242.1155756,5.3177133,0,0,0,1113.8992,993.19794,965.23535,0,0,0
11998,505.2633444,5.3197446,0,0,0,3078.6506,3268.8306,3361.4958,0,0,0
12006,522.2893487,5.321764,0,0,0,1889.2323,2057.548,2090.1526,0,0,0
12007,527.2456677,5.3217697,0,0,0,5768.2007,5666.068,6079.994,0,0,0
11989,308.2217515,5.322973,27236.934,1974.0101,1379.5272,40.79222,0,0,0,0,0
12012,575.2304457,5.323789,0,0,0,21617.855,23051.402,21349.576,0,0,0
12018,436.285697,5.3258023,0,0,0,1635.6921,1618.0543,1451.2374,0,0,0
12019,543.2192734,5.325826,0,0,0,2219.5315,2116.064,2587.5654,0,0,0
